t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
48.45,78960,156.70,15.67,779.31,1082.98,100.00,5294.38
48.95,78960,136.30,13.63,787.38,1082.98,0.00,5294.38
49.46,78960,139.80,13.98,788.78,1082.98,100.00,5317.58
49.96,78960,138.00,13.80,798.72,1082.98,0.00,5317.58
50.47,78960,141.60,14.16,807.02,1082.98,99.80,5309.09
50.97,78960,144.50,14.45,813.14,1082.98,0.00,5321.80
51.47,78960,153.70,15.37,818.41,1082.98,99.80,5316.11
51.98,78960,151.40,15.14,828.89,1082.98,0.00,5288.02
52.48,78960,162.50,16.25,835.83,1082.98,99.60,5298.39
52.99,78960,161.20,16.12,836.80,1082.98,0.00,5298.39
53.49,78960,178.10,17.81,837.52,1082.98,99.80,5118.55
53.99,78960,219.10,21.91,661.53,1082.98,100.00,5121.78
54.50,78960,122.50,12.25,842.50,1082.98,68.00,4412.27
55.01,78960,155.20,15.52,804.09,1082.98,100.00,4412.27
55.51,78960,153.20,15.32,805.38,1082.98,99.80,5303.64
56.02,78960,151.90,15.19,817.03,1082.98,100.00,5289.16
56.52,78960,175.90,17.59,823.08,1082.98,99.60,5270.33
57.03,78960,158.50,15.85,825.22,1082.98,100.00,5263.30
57.53,78960,162.90,16.29,825.80,1082.98,100.00,5303.77
58.04,78960,165.30,16.53,825.23,1082.98,0.00,5296.05
58.54,78960,163.80,16.38,819.31,1082.98,100.00,5286.95
59.04,78960,164.30,16.43,814.27,1082.98,0.00,5286.95
59.55,78960,158.40,15.84,802.22,1082.98,99.90,5286.00
60.05,78960,162.70,16.27,807.78,1082.98,0.00,5275.48
60.56,78960,156.80,15.68,812.06,1082.98,99.90,5285.80
61.06,78960,170.20,17.02,816.20,1082.98,100.00,5285.80
61.57,78960,152.50,15.25,816.64,1082.98,100.00,5288.30
62.07,78960,167.30,16.73,822.89,1082.98,100.00,5288.30
62.58,78960,164.60,16.46,823.77,1082.98,100.00,5261.38
63.08,78960,166.40,16.64,824.73,1082.98,100.00,5261.38
63.59,78960,164.80,16.48,825.95,1082.98,100.00,5271.42
64.09,78960,158.40,15.84,824.98,1082.98,0.00,5271.42
64.60,78960,178.80,17.88,651.36,1082.98,100.00,4939.17
65.10,78960,0.20,0.02,651.38,1082.98,0.00,4944.25
65.61,78960,33.10,3.31,827.83,1082.98,80.80,4230.58
66.11,78960,176.20,17.62,828.69,1082.98,100.00,4230.58
66.62,78960,153.90,15.39,823.20,1082.98,100.00,5275.16
67.12,78960,151.80,15.18,822.73,1082.98,100.00,5276.50
67.63,78960,161.40,16.14,811.83,1082.98,100.00,5249.69
68.14,78960,173.00,17.30,817.36,1082.98,0.00,5260.77
68.64,78960,165.00,16.50,793.25,1082.98,100.00,5261.59
69.14,78960,166.90,16.69,806.95,1082.98,0.00,5261.59
69.65,78960,160.70,16.07,813.78,1082.98,99.90,5261.75
70.15,78960,164.50,16.45,812.61,1082.98,100.00,5263.33
70.66,78960,167.20,16.72,817.66,1082.98,100.00,5263.23
71.16,78960,166.90,16.69,821.67,1082.98,100.00,5255.52
71.67,78960,162.60,16.26,822.75,1082.98,99.90,5253.14
72.17,78960,158.90,15.89,828.66,1082.98,100.00,5264.14
72.68,78960,167.60,16.76,831.58,1082.98,100.00,5265.86
73.19,78960,165.40,16.54,833.27,1082.98,100.00,5262.98
73.69,78960,166.00,16.60,824.62,1082.98,100.00,5253.23
74.20,78960,165.40,16.54,831.62,1082.98,100.00,5253.38
74.70,78960,156.00,15.60,829.25,1082.98,100.00,5251.47
75.21,78960,156.70,15.67,830.52,1082.98,0.00,5251.47
75.71,78960,187.30,18.73,830.16,1082.98,99.90,5093.56
76.22,78960,63.70,6.37,651.25,1082.98,99.00,4748.86
76.72,78960,77.70,7.77,820.80,1082.98,75.20,5306.12
77.23,78960,158.10,15.81,818.72,1082.98,100.00,5327.78
77.73,78960,147.80,14.78,818.66,1082.98,100.00,5283.30
78.23,78960,162.70,16.27,823.53,1082.98,100.00,5291.95
78.74,78960,165.20,16.52,823.30,1082.98,100.00,5245.69
79.24,78960,154.40,15.44,825.62,1082.98,100.00,5255.92
79.75,78960,166.00,16.60,827.45,1082.98,100.00,5284.19
80.25,78960,153.80,15.38,825.50,1082.98,0.00,5274.53
80.76,78960,174.80,17.48,829.06,1082.98,100.00,5276.06
81.26,78960,151.40,15.14,812.09,1082.98,100.00,5280.81
81.77,78960,150.00,15.00,806.02,1082.98,99.80,5281.81
82.27,78960,171.50,17.15,806.69,1082.98,0.00,5281.81
82.77,78960,151.30,15.13,808.84,1082.98,99.90,5297.44
83.28,78960,174.80,17.48,809.92,1082.98,100.00,5289.58
83.78,78960,151.50,15.15,805.75,1082.98,99.90,5284.22
84.28,78960,162.80,16.28,799.33,1082.98,100.00,5284.22
84.79,78960,163.60,16.36,804.67,1082.98,100.00,5295.20
85.29,78960,164.60,16.46,812.33,1082.98,0.00,5289.67
85.80,78960,165.70,16.57,807.86,1082.98,99.90,5282.47
86.31,78960,162.00,16.20,813.39,1082.98,0.00,5282.47
86.81,78960,200.70,20.07,819.16,1082.98,99.80,5153.22
87.32,78960,70.40,7.04,645.27,1082.98,0.00,5001.34
87.82,78960,68.10,6.81,807.84,1082.98,82.00,5309.17
88.32,78960,157.00,15.70,810.94,1082.98,100.00,5302.81
88.83,78960,160.10,16.01,819.20,1082.98,99.80,5282.17
89.33,78960,134.40,13.44,818.22,1082.98,100.00,5282.17
89.84,78960,159.90,15.99,815.20,1082.98,100.00,5246.16
90.34,78960,156.00,15.60,809.80,1082.98,100.00,5246.16
90.85,78960,153.40,15.34,788.61,1082.98,100.00,5259.33
91.35,78960,164.40,16.44,790.14,1082.98,100.00,5259.95
91.86,78960,168.40,16.84,805.34,1082.98,99.90,5251.91
92.36,78960,160.00,16.00,808.86,1082.98,100.00,5258.53
92.87,78960,160.00,16.00,811.16,1082.98,99.60,5267.86
93.37,78960,160.80,16.08,813.64,1082.98,100.00,5265.73
93.88,78960,157.00,15.70,816.14,1082.98,100.00,5280.64
94.39,78960,166.90,16.69,812.31,1082.98,0.00,5280.64
94.89,78960,163.20,16.32,811.45,1082.98,99.90,5267.20
95.39,78960,169.80,16.98,811.06,1082.98,0.00,5276.03
95.90,78960,151.40,15.14,814.59,1082.98,99.90,5256.03
96.40,78960,166.40,16.64,821.83,1082.98,100.00,5258.86
96.91,78960,166.00,16.60,819.09,1082.98,100.00,5239.88
97.41,78960,159.70,15.97,825.77,1082.98,100.00,5239.88
97.92,78960,205.20,20.52,827.22,1082.98,100.00,4917.78
98.42,78960,91.80,9.18,649.05,1082.98,0.00,4934.05
98.93,78960,90.70,9.07,830.17,1082.98,85.80,5241.22
99.43,78960,169.70,16.97,820.16,1082.98,0.00,5241.22
99.93,78960,139.40,13.94,806.33,1082.98,88.50,5256.91
100.44,78960,161.20,16.12,810.06,1082.98,100.00,5278.36
100.94,78960,157.90,15.79,813.02,1082.98,100.00,5274.20
101.45,78960,159.50,15.95,820.62,1082.98,0.00,5274.20
101.95,78960,163.30,16.33,820.02,1082.98,99.90,5278.09
102.46,78960,165.60,16.56,819.30,1082.98,100.00,5295.94
102.96,78960,161.40,16.14,811.33,1082.98,99.90,5297.69
103.47,78960,165.20,16.52,802.19,1082.98,100.00,5302.59
103.97,78960,160.20,16.02,790.17,1082.98,99.90,5320.11
104.48,78960,154.50,15.45,795.03,1082.98,0.00,5319.02
104.98,78960,170.30,17.03,803.19,1082.98,100.00,5320.97
105.49,78960,158.40,15.84,808.44,1082.98,0.00,5320.97
105.99,78960,159.50,15.95,815.83,1082.98,99.90,5303.91
106.50,78960,173.90,17.39,817.00,1082.98,0.00,5303.91
107.00,78960,168.60,16.86,796.33,1082.98,99.80,5259.72
107.51,78960,164.00,16.40,799.25,1082.98,100.00,5264.55
108.01,78960,161.50,16.15,800.03,1082.98,100.00,5274.09
108.52,78960,166.80,16.68,803.28,1082.98,100.00,5275.92
109.02,78960,171.50,17.15,803.31,1082.98,100.00,5264.14
109.53,78960,65.30,6.53,636.22,1082.98,0.00,4758.64
110.03,78960,0.20,0.02,636.27,1082.98,79.90,4239.03
110.54,78960,134.20,13.42,802.81,1082.98,30.60,4239.03
111.04,78960,163.70,16.37,797.95,1082.98,98.80,5303.42
111.55,78960,144.50,14.45,805.08,1082.98,0.00,5301.39
112.06,78960,159.10,15.91,813.69,1082.98,100.00,5321.41
112.56,78960,165.00,16.50,816.59,1082.98,0.00,5321.41
113.06,78960,162.30,16.23,816.84,1082.98,100.00,5324.45
113.57,78960,162.90,16.29,818.03,1082.98,0.00,5323.84
114.07,78960,147.30,14.73,810.52,1082.98,100.00,5315.03
114.58,78960,145.30,14.53,775.98,1082.98,100.00,5315.03
115.08,78960,177.20,17.72,790.02,1082.98,99.90,5300.45
115.59,78960,160.50,16.05,795.52,1082.98,100.00,5300.45
116.09,78960,156.90,15.69,794.77,1082.98,99.90,5305.12
116.60,78960,160.80,16.08,804.33,1082.98,100.00,5313.72
117.10,78960,179.70,17.97,807.58,1082.98,100.00,5289.67
117.61,78960,142.30,14.23,811.47,1082.98,100.00,5288.33
118.11,78960,169.00,16.90,816.89,1082.98,99.60,5271.45
118.62,78960,165.70,16.57,825.55,1082.98,0.00,5277.64
119.12,78960,167.40,16.74,824.86,1082.98,100.00,5254.38
119.62,78960,158.00,15.80,828.95,1082.98,100.00,5254.38
120.13,78960,167.20,16.72,827.91,1082.98,100.00,5256.98
120.63,78960,176.80,17.68,835.12,1082.98,0.00,5256.98
121.14,78960,66.40,6.64,660.27,1082.98,99.40,4415.61
121.65,78960,169.70,16.97,843.77,1082.98,0.00,4405.80
122.15,78960,186.60,18.66,813.06,1082.98,68.20,5299.72
122.66,78960,159.90,15.99,803.69,1082.98,0.00,5322.38
123.16,78960,154.40,15.44,811.84,1082.98,100.00,5319.42
123.66,78960,164.80,16.48,817.00,1082.98,0.00,5295.06
124.16,78960,165.30,16.53,823.03,1082.98,99.80,5306.94
124.67,78960,161.30,16.13,824.91,1082.98,100.00,5302.92
125.17,78960,166.40,16.64,824.16,1082.98,100.00,5314.27
125.67,78960,163.50,16.35,822.45,1082.98,100.00,5286.16
126.18,78960,163.70,16.37,820.84,1082.98,100.00,5301.19
126.69,78960,157.80,15.78,817.20,1082.98,100.00,5295.88
127.19,78960,157.10,15.71,813.36,1082.98,100.00,5285.41
127.70,78960,158.80,15.88,802.12,1082.98,0.00,5302.05
128.20,78960,166.20,16.62,801.75,1082.98,99.90,5308.41
128.71,78960,159.80,15.98,807.31,1082.98,100.00,5288.00
129.21,78960,176.80,17.68,806.44,1082.98,100.00,5305.83
129.72,78960,157.40,15.74,811.45,1082.98,0.00,5305.83
130.22,78960,170.60,17.06,815.19,1082.98,99.90,5281.52
130.73,78960,170.40,17.04,822.80,1082.98,0.00,5281.52
131.23,78960,167.40,16.74,825.33,1082.98,99.80,5266.66
131.74,78960,113.60,11.36,642.73,1082.98,0.00,5248.25
132.24,78960,0.20,0.02,642.73,1082.98,99.60,4936.34
132.75,78960,0.20,0.02,642.73,1082.98,0.00,4936.34
133.25,78960,127.50,12.75,812.41,1082.98,79.70,5329.33
133.76,78960,150.90,15.09,807.02,1082.98,100.00,5329.33
134.26,78960,153.40,15.34,812.28,1082.98,99.90,5311.30
134.76,78960,164.90,16.49,818.58,1082.98,100.00,5306.45
135.27,78960,167.80,16.78,822.33,1082.98,100.00,5281.56
135.77,78960,171.50,17.15,820.75,1082.98,0.00,5281.56
136.28,78960,167.00,16.70,813.80,1082.98,99.90,5299.20
136.78,78960,149.40,14.94,805.69,1082.98,100.00,5292.75
137.29,78960,157.70,15.77,807.97,1082.98,100.00,5311.94
137.79,78960,177.70,17.77,813.44,1082.98,0.00,5311.28
138.30,78960,152.00,15.20,822.47,1082.98,99.90,5296.19
138.80,78960,163.40,16.34,825.30,1082.98,100.00,5307.61
139.31,78960,167.20,16.72,816.58,1082.98,100.00,5278.84
139.81,78960,162.70,16.27,818.97,1082.98,0.00,5293.58
140.32,78960,161.80,16.18,823.75,1082.98,99.80,5287.56
140.82,78960,163.50,16.35,820.12,1082.98,100.00,5287.58
141.33,78960,167.00,16.70,810.50,1082.98,99.90,5284.92
141.83,78960,157.00,15.70,810.25,1082.98,0.00,5284.19
142.34,78960,157.00,15.70,808.22,1082.98,100.00,5264.70
142.84,78960,156.80,15.68,804.55,1082.98,0.00,5264.70
143.35,78960,153.00,15.30,803.05,1082.98,99.80,5265.69
143.85,78960,97.40,9.74,635.72,1082.98,0.00,5265.69
144.36,78960,0.20,0.02,635.72,1082.98,69.30,4535.97
144.86,78960,0.90,0.09,635.72,1082.98,14.60,4549.88
145.37,78960,0.50,0.05,635.72,1082.98,12.50,4564.97
145.87,78960,0.60,0.06,635.72,1082.98,0.00,4565.69
146.38,78960,0.40,0.04,635.72,1082.98,19.40,4571.69
146.89,78960,0.30,0.03,635.72,1082.98,20.60,4571.69
147.39,78960,0.70,0.07,635.72,1082.98,14.50,4598.55
147.90,78960,0.40,0.04,635.72,1082.98,0.00,4598.55
148.40,78960,0.40,0.04,635.72,1082.98,17.30,4628.80
148.91,78960,0.60,0.06,635.72,1082.98,0.00,4625.56
149.41,78960,0.70,0.07,635.72,1082.98,16.50,4652.05
149.91,78960,0.40,0.04,635.72,1082.98,0.00,4652.05
150.42,78960,0.50,0.05,635.72,1082.98,23.40,4702.48
150.92,78960,0.40,0.04,635.72,1082.98,0.00,4728.28
151.43,78960,0.50,0.05,635.72,1082.98,19.50,4731.91
151.93,78960,0.80,0.08,635.72,1082.98,13.50,4731.91
152.43,78960,0.30,0.03,635.72,1082.98,17.80,4735.59
152.93,78960,0.60,0.06,635.72,1082.98,18.10,4773.31
153.43,78960,8.20,0.82,779.34,1082.98,19.20,4924.97
153.94,78960,173.50,17.35,782.27,1082.98,0.00,5334.27
154.45,78960,159.60,15.96,791.78,1082.98,98.30,5320.14
154.95,78960,152.00,15.20,776.81,1082.98,0.00,5334.02
155.45,78960,155.50,15.55,744.17,1082.98,99.90,5298.80
155.96,78960,150.30,15.03,766.42,1082.98,100.00,5311.17
156.46,78960,148.10,14.81,783.33,1082.98,99.80,5354.14
156.97,78960,145.10,14.51,796.70,1082.98,0.00,5339.62
157.47,78960,145.30,14.53,796.48,1082.98,99.90,5339.56
157.98,78960,164.10,16.41,802.44,1082.98,100.00,5339.56
158.48,78960,151.20,15.12,806.23,1082.98,99.60,5316.61
158.98,78960,150.60,15.06,804.95,1082.98,0.00,5316.61
159.49,78960,153.70,15.37,805.16,1082.98,99.90,5300.03
160.00,78960,155.50,15.55,807.59,1082.98,99.40,5300.03
160.50,78960,181.10,18.11,812.78,1082.98,100.00,5306.67
161.00,78960,166.90,16.69,815.00,1082.98,100.00,5306.67
161.51,78960,156.20,15.62,815.73,1082.98,100.00,5283.64
162.01,78960,164.90,16.49,815.50,1082.98,100.00,5283.64
162.52,78960,162.30,16.23,816.78,1082.98,100.00,5285.31
163.02,78960,158.90,15.89,818.20,1082.98,100.00,5284.52
163.53,78960,140.30,14.03,814.59,1082.98,99.80,5293.72
164.04,78960,164.40,16.44,816.80,1082.98,0.00,5293.72
164.54,78960,133.50,13.35,642.38,1082.98,99.70,4952.45
165.05,78960,0.20,0.02,642.38,1082.98,94.30,4653.88
165.55,78960,173.50,17.35,793.25,1082.98,74.40,5369.97
166.06,78960,153.40,15.34,805.52,1082.98,0.00,5370.80
166.56,78960,139.80,13.98,806.09,1082.98,100.00,5332.64
167.07,78960,149.30,14.93,802.11,1082.98,100.00,5306.30
167.57,78960,162.90,16.29,814.19,1082.98,100.00,5306.33
168.08,78960,155.10,15.51,809.78,1082.98,0.00,5306.33
168.58,78960,153.80,15.38,812.28,1082.98,99.90,5344.12
169.09,78960,161.90,16.19,819.61,1082.98,0.00,5344.12
169.59,78960,162.80,16.28,798.11,1082.98,99.80,5331.31
170.09,78960,161.10,16.11,793.20,1082.98,0.00,5331.31
170.60,78960,159.70,15.97,800.31,1082.98,99.90,5336.97
171.10,78960,161.40,16.14,806.59,1082.98,100.00,5336.97
171.61,78960,163.10,16.31,816.81,1082.98,99.50,5340.44
172.11,78960,151.50,15.15,820.14,1082.98,0.00,5340.44
172.61,78960,171.60,17.16,825.45,1082.98,99.90,5328.34
173.12,78960,154.00,15.40,824.80,1082.98,0.00,5328.34
173.62,78960,158.00,15.80,829.20,1082.98,99.90,5333.77
174.13,78960,162.40,16.24,831.73,1082.98,100.00,5333.77
174.63,78960,155.10,15.51,829.19,1082.98,99.90,5322.52
175.14,78960,154.10,15.41,830.30,1082.98,0.00,5322.52
175.64,78960,163.90,16.39,832.19,1082.98,100.00,5333.36
176.15,78960,146.30,14.63,655.89,1082.98,0.00,5333.36
176.65,78960,73.30,7.33,730.14,1082.98,90.60,4795.11
177.15,78960,127.10,12.71,730.16,1082.98,0.00,4902.62
