t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
243.64,82146,0.30,0.03,273.80,531.45,100.00,5358.16
244.14,82146,1.00,0.10,274.02,531.45,95.40,4478.17
244.65,82146,1.10,0.11,274.22,531.45,46.90,4712.25
245.15,82146,0.10,0.01,274.22,531.45,84.80,4912.14
245.66,82146,0.20,0.02,274.66,531.45,0.00,5229.53
246.16,82146,0.20,0.02,274.75,531.45,64.10,3939.45
246.67,82146,0.20,0.02,274.75,531.45,19.60,3338.41
247.17,82146,0.40,0.04,274.75,531.45,16.80,3356.16
247.68,82146,0.40,0.04,274.75,531.45,16.20,3384.03
248.18,82146,0.30,0.03,274.75,531.45,15.40,3396.67
248.69,82146,0.50,0.05,274.75,531.45,14.70,3405.34
249.19,82146,0.40,0.04,274.75,531.45,12.80,3407.31
249.70,82146,0.40,0.04,274.75,531.45,13.30,3406.72
250.20,82146,0.30,0.03,274.75,531.45,14.80,3427.92
250.70,82146,0.30,0.03,274.75,531.45,17.40,3431.47
251.21,82146,0.30,0.03,274.75,531.45,14.30,3493.30
251.71,82146,0.50,0.05,274.75,531.45,13.40,3483.50
252.22,82146,0.40,0.04,274.75,531.45,13.50,3486.78
252.72,82146,0.40,0.04,274.75,531.45,12.50,3488.14
253.23,82146,0.40,0.04,274.75,531.45,12.70,3492.39
253.73,82146,0.40,0.04,274.75,531.45,12.40,3498.14
254.24,82146,0.40,0.04,274.75,531.45,12.30,3505.00
254.74,82146,0.40,0.04,274.75,531.45,12.20,3502.17
255.25,82146,0.30,0.03,274.75,531.45,11.90,3504.41
255.75,82146,0.40,0.04,274.75,531.45,12.30,3509.38
256.26,82146,0.40,0.04,274.75,531.45,13.20,3527.84
256.76,82146,0.30,0.03,274.75,531.45,12.60,3539.20
257.27,82146,0.40,0.04,274.75,531.45,20.90,3635.59
257.78,82146,0.40,0.04,274.75,531.45,12.10,3633.27
258.28,82146,0.30,0.03,274.75,531.45,11.60,3633.47
258.79,82146,0.40,0.04,274.75,531.45,13.30,3627.94
259.29,82146,0.40,0.04,274.75,531.45,12.10,3629.67
259.79,82146,0.30,0.03,274.75,531.45,11.50,3630.09
260.30,82146,0.40,0.04,274.75,531.45,12.60,3634.69
260.81,82146,0.40,0.04,274.75,531.45,13.80,3635.03
261.31,82146,0.40,0.04,274.75,531.45,13.50,3636.33
261.81,82146,0.30,0.03,274.75,531.45,14.10,3635.47
262.32,82146,0.40,0.04,274.75,531.45,14.60,3640.02
262.83,82146,0.40,0.04,274.75,531.45,14.50,3639.91
263.33,82146,0.40,0.04,274.75,531.45,14.60,3644.45
263.84,82146,0.40,0.04,274.75,531.45,13.50,3645.00
264.34,82146,0.30,0.03,274.75,531.45,13.00,3647.98
264.84,82146,0.30,0.03,274.75,531.45,14.00,3661.52
265.35,82146,0.40,0.04,274.75,531.45,12.80,3650.19
265.85,82146,0.30,0.03,274.75,531.45,12.00,3651.03
266.36,82146,0.30,0.03,274.75,531.45,11.70,3657.61
266.86,82146,0.50,0.05,274.75,531.45,19.00,3657.88
267.37,82146,0.40,0.04,274.75,531.45,12.70,3657.84
267.87,82146,0.40,0.04,274.75,531.45,11.80,3658.03
268.38,82146,0.30,0.03,274.75,531.45,12.00,3659.80
268.88,82146,0.40,0.04,274.75,531.45,12.20,3659.83
269.39,82146,0.40,0.04,274.75,531.45,12.60,3660.14
269.89,82146,0.40,0.04,274.75,531.45,11.70,3660.62
270.40,82146,0.30,0.03,274.75,531.45,12.20,3662.38
270.90,82146,0.40,0.04,274.75,531.45,11.50,3663.09
271.41,82146,0.40,0.04,274.75,531.45,12.60,3662.97
271.91,82146,0.40,0.04,274.75,531.45,12.00,3663.84
272.41,82146,0.30,0.03,274.75,531.45,11.60,3663.80
272.92,82146,0.30,0.03,274.75,531.45,11.80,3663.83
273.43,82146,0.30,0.03,274.75,531.45,12.30,3663.53
273.93,82146,0.40,0.04,274.75,531.45,12.00,3663.70
274.44,82146,0.40,0.04,274.75,531.45,11.90,3672.94
274.94,82146,0.40,0.04,274.75,531.45,11.70,3672.88
275.45,82146,0.30,0.03,274.75,531.45,12.20,3683.02
275.95,82146,0.30,0.03,274.75,531.45,11.60,3672.02
276.46,82146,0.40,0.04,274.75,531.45,13.70,3673.86
276.96,82146,0.40,0.04,274.75,531.45,11.80,3674.38
277.47,82146,0.40,0.04,274.75,531.45,12.20,3675.03
277.97,82146,0.40,0.04,274.75,531.45,12.60,3675.02
278.47,82146,0.40,0.04,274.75,531.45,11.60,3674.94
278.98,82146,0.30,0.03,274.75,531.45,12.50,3675.34
279.48,82146,0.40,0.04,274.75,531.45,12.10,3676.88
279.99,82146,0.40,0.04,274.75,531.45,13.00,3677.83
280.49,82146,0.40,0.04,274.75,531.45,11.60,3676.84
281.00,82146,0.30,0.03,274.75,531.45,11.80,3677.14
281.50,82146,0.40,0.04,274.75,531.45,12.80,3692.55
282.00,82146,0.40,0.04,274.75,531.45,12.90,3695.53
282.51,82146,0.40,0.04,274.75,531.45,11.80,3695.62
283.01,82146,0.40,0.04,274.75,531.45,12.20,3641.59
283.52,82146,0.40,0.04,274.75,531.45,21.10,3678.17
284.02,82146,0.40,0.04,274.75,531.45,13.10,3690.03
284.53,82146,0.30,0.03,274.75,531.45,12.60,3678.86
285.03,82146,0.30,0.03,274.75,531.45,11.40,3678.78
285.54,82146,0.30,0.03,274.75,531.45,11.90,3669.00
286.04,82146,0.30,0.03,274.75,531.45,11.60,3669.08
286.55,82146,0.30,0.03,274.75,531.45,12.50,3669.02
287.05,82146,0.40,0.04,274.75,531.45,12.40,3672.42
287.56,82146,0.50,0.05,274.75,531.45,12.80,3670.88
288.06,82146,0.40,0.04,274.75,531.45,12.00,3671.11
288.57,82146,0.40,0.04,274.75,531.45,12.70,3670.44
289.07,82146,0.40,0.04,274.75,531.45,12.60,3676.98
289.58,82146,0.40,0.04,274.75,531.45,12.50,3674.77
290.08,82146,0.40,0.04,274.75,531.45,11.80,3672.73
290.58,82146,0.40,0.04,274.75,531.45,12.50,3672.83
291.09,82146,0.30,0.03,274.75,531.45,11.80,3672.88
291.59,82146,0.40,0.04,274.75,531.45,12.20,3673.41
292.10,82146,0.40,0.04,274.75,531.45,12.00,3673.73
292.60,82146,0.30,0.03,274.75,531.45,12.70,3685.31
293.11,82146,0.40,0.04,274.75,531.45,14.50,3705.00
293.61,82146,0.50,0.05,274.75,531.45,18.50,3711.14
294.12,82146,0.40,0.04,274.75,531.45,15.00,3723.02
294.62,82146,0.40,0.04,274.75,531.45,12.90,3723.56
295.12,82146,0.40,0.04,274.75,531.45,15.30,3695.95
295.63,82146,0.50,0.05,274.75,531.45,19.40,3725.62
296.13,82146,0.40,0.04,274.75,531.45,13.10,3732.17
296.64,82146,0.50,0.05,274.75,531.45,16.00,3732.09
297.14,82146,0.40,0.04,274.75,531.45,15.80,3733.05
297.65,82146,0.40,0.04,274.75,531.45,11.80,3733.12
298.15,82146,0.40,0.04,274.75,531.45,12.40,3737.06
298.66,82146,0.40,0.04,274.75,531.45,12.50,3737.61
299.16,82146,0.40,0.04,274.75,531.45,13.30,3737.80
299.67,82146,0.40,0.04,274.75,531.45,11.70,3737.95
300.17,82146,0.30,0.03,274.75,531.45,12.00,3737.53
300.68,82146,0.40,0.04,274.75,531.45,11.90,3737.92
301.18,82146,0.30,0.03,274.75,531.45,13.10,3748.98
301.69,82146,0.30,0.03,274.75,531.45,11.90,3737.31
302.19,82146,0.30,0.03,274.75,531.45,11.60,3737.27
302.70,82146,0.30,0.03,274.75,531.45,12.10,3737.23
303.20,82146,0.40,0.04,274.75,531.45,12.20,3733.28
303.71,82146,0.40,0.04,274.75,531.45,12.50,3732.78
304.21,82146,0.30,0.03,274.75,531.45,17.50,3816.11
304.72,82146,0.30,0.03,274.75,531.45,18.30,3849.09
305.22,82146,0.30,0.03,274.75,531.45,20.20,3852.33
305.72,82146,0.20,0.02,274.75,531.45,19.90,3853.05
306.23,82146,0.30,0.03,274.75,531.45,12.90,3852.17
306.73,82146,0.40,0.04,274.75,531.45,12.00,3852.41
307.23,82146,0.40,0.04,274.75,531.45,12.20,3852.38
307.74,82146,0.40,0.04,274.75,531.45,16.20,3853.39
308.24,82146,0.40,0.04,274.75,531.45,11.70,3839.03
308.75,82146,0.30,0.03,274.75,531.45,12.00,3839.06
309.25,82146,0.30,0.03,274.75,531.45,12.20,3839.25
309.75,82146,0.30,0.03,274.75,531.45,23.00,3921.14
310.26,82146,0.20,0.02,274.75,531.45,15.90,3877.47
310.77,82146,0.20,0.02,274.75,531.45,19.10,3897.50
311.27,82146,0.20,0.02,274.75,531.45,19.10,3932.84
311.78,82146,0.40,0.04,274.75,531.45,16.70,3933.52
312.28,82146,0.40,0.04,274.75,531.45,15.50,3932.19
312.79,82146,0.40,0.04,274.75,531.45,16.00,3956.33
313.29,82146,0.30,0.03,274.75,531.45,15.90,3956.39
313.80,82146,0.30,0.03,274.75,531.45,14.30,3956.55
314.30,82146,0.20,0.02,274.75,531.45,18.20,3957.34
314.81,82146,0.30,0.03,274.75,531.45,22.20,4070.34
315.31,82146,0.10,0.01,274.75,531.45,19.00,4126.17
