server_round,client_id,bytes_received_update,bytes_sent_global,num_samples,round_duration_sec,timestamp
17,client_0,1923,3323,60000,0.270459,2026-03-01 21:06:24
17,client_5,1923,3323,60000,0.270459,2026-03-01 21:06:24
17,client_1,1923,3323,60000,0.270459,2026-03-01 21:06:24
17,client_2,1923,3323,60000,0.270459,2026-03-01 21:06:24
18,client_4,1923,3323,60000,0.172911,2026-03-01 21:06:32
18,client_2,1923,3323,60000,0.172911,2026-03-01 21:06:32
18,client_0,1923,3323,60000,0.172911,2026-03-01 21:06:32
18,client_5,1923,3323,60000,0.172911,2026-03-01 21:06:32
18,client_1,1923,3323,60000,0.172911,2026-03-01 21:06:32
18,client_3,1923,3323,60000,0.172911,2026-03-01 21:06:32
19,client_3,1923,3323,60000,0.275806,2026-03-01 21:06:39
19,client_4,1923,3323,60000,0.275806,2026-03-01 21:06:39
19,client_2,1923,3323,60000,0.275806,2026-03-01 21:06:39
19,client_5,1923,3323,60000,0.275806,2026-03-01 21:06:39
19,client_1,1923,3323,60000,0.275806,2026-03-01 21:06:39
19,client_0,1923,3323,60000,0.275806,2026-03-01 21:06:39
20,client_3,1923,3323,60000,0.370332,2026-03-01 21:06:47
20,client_0,1923,3323,60000,0.370332,2026-03-01 21:06:47
20,client_5,1923,3323,60000,0.370332,2026-03-01 21:06:47
20,client_4,1923,3323,60000,0.370332,2026-03-01 21:06:47
20,client_2,1923,3323,60000,0.370332,2026-03-01 21:06:47
20,client_1,1923,3323,60000,0.370332,2026-03-01 21:06:47
21,client_1,1923,3323,60000,3.237033,2026-03-01 21:06:58
21,client_2,1923,3323,60000,3.237033,2026-03-01 21:06:58
21,client_5,1923,3323,60000,3.237033,2026-03-01 21:06:58
21,client_3,1923,3323,60000,3.237033,2026-03-01 21:06:58
21,client_4,1923,3323,60000,3.237033,2026-03-01 21:06:58
21,client_0,1923,3323,60000,3.237033,2026-03-01 21:06:58
22,client_1,1923,3323,60000,0.208490,2026-03-01 21:07:06
22,client_3,1923,3323,60000,0.208490,2026-03-01 21:07:06
22,client_0,1923,3323,60000,0.208490,2026-03-01 21:07:06
22,client_4,1923,3323,60000,0.208490,2026-03-01 21:07:06
22,client_2,1923,3323,60000,0.208490,2026-03-01 21:07:06
22,client_5,1923,3323,60000,0.208490,2026-03-01 21:07:06
23,client_5,1923,3323,60000,0.533628,2026-03-01 21:07:14
23,client_1,1923,3323,60000,0.533628,2026-03-01 21:07:14
23,client_3,1923,3323,60000,0.533628,2026-03-01 21:07:14
23,client_0,1923,3323,60000,0.533628,2026-03-01 21:07:14
23,client_2,1923,3323,60000,0.533628,2026-03-01 21:07:14
23,client_4,1923,3323,60000,0.533628,2026-03-01 21:07:14
24,client_4,1923,3323,60000,0.275555,2026-03-01 21:07:22
24,client_5,1923,3323,60000,0.275555,2026-03-01 21:07:22
24,client_1,1923,3323,60000,0.275555,2026-03-01 21:07:22
24,client_3,1923,3323,60000,0.275555,2026-03-01 21:07:22
24,client_2,1923,3323,60000,0.275555,2026-03-01 21:07:22
24,client_0,1923,3323,60000,0.275555,2026-03-01 21:07:22
25,client_5,1923,3323,60000,0.240313,2026-03-01 21:07:30
25,client_4,1923,3323,60000,0.240313,2026-03-01 21:07:30
25,client_0,1923,3323,60000,0.240313,2026-03-01 21:07:30
25,client_1,1923,3323,60000,0.240313,2026-03-01 21:07:30
25,client_3,1923,3323,60000,0.240313,2026-03-01 21:07:30
25,client_2,1923,3323,60000,0.240313,2026-03-01 21:07:30
26,client_2,1923,3323,60000,0.263933,2026-03-01 21:07:38
26,client_5,1923,3323,60000,0.263933,2026-03-01 21:07:38
26,client_4,1923,3323,60000,0.263933,2026-03-01 21:07:38
26,client_0,1923,3323,60000,0.263933,2026-03-01 21:07:38
26,client_1,1923,3323,60000,0.263933,2026-03-01 21:07:38
26,client_3,1923,3323,60000,0.263933,2026-03-01 21:07:38
27,client_3,1923,3323,60000,0.207185,2026-03-01 21:07:45
27,client_2,1923,3323,60000,0.207185,2026-03-01 21:07:45
27,client_4,1923,3323,60000,0.207185,2026-03-01 21:07:45
27,client_5,1923,3323,60000,0.207185,2026-03-01 21:07:45
27,client_0,1923,3323,60000,0.207185,2026-03-01 21:07:45
27,client_1,1923,3323,60000,0.207185,2026-03-01 21:07:45
28,client_1,1923,3323,60000,3.192842,2026-03-01 21:07:56
28,client_2,1923,3323,60000,3.192842,2026-03-01 21:07:56
28,client_3,1923,3323,60000,3.192842,2026-03-01 21:07:56
28,client_0,1923,3323,60000,3.192842,2026-03-01 21:07:56
28,client_4,1923,3323,60000,3.192842,2026-03-01 21:07:56
28,client_5,1923,3323,60000,3.192842,2026-03-01 21:07:56
29,client_5,1923,3323,60000,0.354632,2026-03-01 21:08:04
29,client_0,1923,3323,60000,0.354632,2026-03-01 21:08:04
