t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
113.53,82380,140.00,14.00,802.25,1110.30,100.00,5317.80
114.04,82380,159.00,15.90,810.27,1110.30,100.00,5302.73
114.54,82380,122.30,12.23,812.61,1110.30,100.00,5306.34
115.05,82380,166.10,16.61,818.50,1110.30,0.00,5287.58
115.55,82380,146.20,14.62,823.08,1110.30,100.00,5283.50
116.06,82380,160.40,16.04,822.70,1110.30,0.00,5278.81
116.56,82380,149.40,14.94,822.91,1110.30,100.00,5272.50
117.07,82380,155.70,15.57,821.02,1110.30,0.00,5279.17
117.57,82380,159.40,15.94,825.58,1110.30,100.00,5272.77
118.08,82380,152.00,15.20,829.11,1110.30,0.00,5257.39
118.58,82380,128.40,12.84,818.25,1110.30,99.90,5255.83
119.09,82380,150.20,15.02,814.25,1110.30,0.00,5259.36
119.59,82380,164.10,16.41,809.73,1110.30,99.90,5245.02
120.10,82380,150.20,15.02,809.56,1110.30,100.00,5245.02
120.60,82380,158.30,15.83,773.62,1110.30,100.00,5239.27
121.11,82380,142.00,14.20,584.14,1110.30,0.00,5239.27
121.61,82380,0.20,0.02,584.20,1110.30,89.90,4440.19
122.12,82380,116.90,11.69,792.27,1110.30,16.70,4440.19
122.62,82380,171.90,17.19,802.39,1110.30,95.60,5270.66
123.12,82380,134.50,13.45,813.25,1110.30,0.00,5258.56
123.63,82380,170.00,17.00,816.12,1110.30,100.00,5259.69
124.13,82380,152.60,15.26,816.62,1110.30,100.00,5259.69
124.64,82380,142.60,14.26,810.42,1110.30,99.70,5261.12
125.14,82380,161.00,16.10,801.83,1110.30,100.00,5261.41
125.64,82380,151.40,15.14,791.92,1110.30,100.00,5273.61
126.15,82380,150.90,15.09,795.36,1110.30,0.00,5278.27
126.65,82380,142.00,14.20,809.56,1110.30,100.00,5272.66
127.15,82380,134.10,13.41,812.03,1110.30,100.00,5272.66
127.66,82380,154.90,15.49,809.41,1110.30,100.00,5286.44
128.16,82380,158.20,15.82,804.72,1110.30,0.00,5286.44
128.66,82380,152.00,15.20,811.12,1110.30,99.90,5286.11
129.17,82380,154.10,15.41,817.16,1110.30,0.00,5267.03
129.67,82380,162.80,16.28,821.86,1110.30,99.90,5257.20
130.18,82380,180.20,18.02,829.52,1110.30,0.00,5264.78
130.68,82380,167.20,16.72,827.77,1110.30,99.90,5282.92
131.19,82380,160.10,16.01,825.38,1110.30,0.00,5276.92
131.70,82380,168.50,16.85,827.62,1110.30,99.90,5270.61
132.20,82380,175.50,17.55,830.81,1110.30,100.00,5266.81
132.71,82380,165.20,16.52,829.91,1110.30,99.80,5257.27
133.21,82380,83.30,8.33,641.62,1110.30,0.00,5257.27
133.71,82380,0.30,0.03,641.62,1110.30,91.90,4262.55
134.22,82380,117.30,11.73,805.95,1110.30,0.00,5249.81
134.72,82380,156.50,15.65,811.41,1110.30,82.50,5238.33
135.23,82380,151.30,15.13,818.86,1110.30,0.00,5245.50
135.73,82380,167.00,16.70,821.55,1110.30,100.00,5252.34
136.24,82380,165.80,16.58,820.28,1110.30,100.00,5252.34
136.74,82380,159.20,15.92,817.39,1110.30,99.90,5270.06
137.25,82380,157.00,15.70,778.11,1110.30,100.00,5258.64
137.75,82380,168.50,16.85,791.27,1110.30,99.90,5280.22
138.26,82380,155.90,15.59,805.27,1110.30,99.80,5280.22
138.76,82380,147.70,14.77,807.38,1110.30,100.00,5276.58
139.26,82380,184.10,18.41,811.91,1110.30,0.00,5276.58
139.77,82380,158.90,15.89,814.81,1110.30,100.00,5266.17
140.27,82380,176.10,17.61,820.48,1110.30,100.00,5266.17
140.78,82380,169.50,16.95,819.62,1110.30,99.70,5246.41
141.28,82380,179.90,17.99,822.39,1110.30,100.00,5246.41
141.78,82380,166.10,16.61,825.00,1110.30,99.80,5265.08
142.29,82380,177.90,17.79,829.58,1110.30,0.00,5265.08
142.79,82380,174.70,17.47,829.86,1110.30,100.00,5254.31
143.30,82380,165.30,16.53,830.30,1110.30,100.00,5243.62
143.80,82380,164.60,16.46,830.95,1110.30,100.00,5251.73
144.31,82380,179.40,17.94,832.55,1110.30,99.80,5251.73
144.81,82380,50.70,5.07,654.14,1110.30,99.70,4717.88
145.32,82380,130.20,13.02,841.72,1110.30,0.00,4717.88
145.82,82380,163.70,16.37,814.91,1110.30,83.70,5243.83
146.32,82380,167.90,16.79,809.23,1110.30,99.70,5246.98
146.83,82380,162.60,16.26,809.67,1110.30,100.00,5241.09
147.33,82380,169.70,16.97,810.97,1110.30,100.00,5241.09
147.84,82380,169.50,16.95,813.23,1110.30,99.90,5240.91
148.34,82380,164.90,16.49,813.86,1110.30,99.60,5241.27
148.84,82380,181.60,18.16,810.59,1110.30,99.90,5256.08
149.35,82380,163.50,16.35,813.72,1110.30,100.00,5256.08
149.85,82380,179.10,17.91,812.77,1110.30,100.00,5241.33
150.36,82380,169.20,16.92,818.97,1110.30,0.00,5241.33
150.86,82380,170.50,17.05,818.58,1110.30,100.00,5253.83
151.36,82380,178.10,17.81,805.73,1110.30,100.00,5242.17
151.87,82380,172.00,17.20,811.92,1110.30,100.00,5259.83
152.37,82380,171.20,17.12,814.03,1110.30,100.00,5246.91
152.88,82380,167.70,16.77,822.33,1110.30,99.80,5245.38
153.38,82380,170.90,17.09,825.91,1110.30,100.00,5248.78
153.89,82380,153.00,15.30,826.73,1110.30,100.00,5238.06
154.39,82380,173.70,17.37,828.08,1110.30,0.00,5239.33
154.90,82380,158.90,15.89,833.33,1110.30,99.80,5226.38
155.40,82380,168.90,16.89,833.28,1110.30,0.00,5225.36
155.91,82380,25.10,2.51,656.17,1110.30,99.50,4927.28
156.41,82380,0.60,0.06,656.19,1110.30,0.00,4419.94
156.92,82380,208.10,20.81,820.73,1110.30,80.80,5268.64
157.43,82380,160.50,16.05,824.72,1110.30,100.00,5268.64
157.93,82380,166.90,16.69,823.39,1110.30,100.00,5259.64
158.44,82380,155.20,15.52,825.64,1110.30,100.00,5259.64
158.94,82380,179.30,17.93,828.02,1110.30,100.00,5257.22
159.44,82380,166.30,16.63,833.94,1110.30,0.00,5251.50
159.95,82380,172.20,17.22,833.23,1110.30,100.00,5246.20
160.45,82380,164.50,16.45,828.41,1110.30,0.00,5246.20
160.96,82380,169.30,16.93,832.95,1110.30,100.00,5255.58
161.46,82380,166.30,16.63,827.95,1110.30,100.00,5255.58
161.97,82380,166.00,16.60,824.62,1110.30,100.00,5255.58
162.47,82380,159.40,15.94,798.17,1110.30,100.00,5246.97
162.98,82380,176.30,17.63,818.94,1110.30,100.00,5267.20
163.48,82380,172.40,17.24,802.62,1110.30,0.00,5252.08
163.99,82380,167.20,16.72,774.77,1110.30,99.60,5251.59
164.49,82380,161.10,16.11,778.28,1110.30,100.00,5251.20
165.00,82380,163.00,16.30,713.00,1110.30,99.70,5263.30
165.50,82380,154.40,15.44,718.20,1110.30,0.00,5266.55
166.01,82380,152.70,15.27,725.69,1110.30,99.90,5271.42
166.51,82380,162.20,16.22,725.94,1110.30,100.00,5259.56
167.02,82380,116.10,11.61,542.11,1110.30,99.90,5088.20
167.52,82380,0.30,0.03,542.14,1110.30,100.00,5088.20
168.03,82380,0.20,0.02,542.14,1110.30,65.30,4421.31
168.53,82380,0.50,0.05,542.14,1110.30,10.00,4421.31
169.04,82380,0.80,0.08,542.14,1110.30,13.30,4446.28
169.54,82380,0.50,0.05,542.14,1110.30,18.70,4446.28
170.05,82380,0.80,0.08,542.14,1110.30,18.30,4520.23
170.55,82380,0.30,0.03,542.14,1110.30,16.90,4520.23
171.06,82380,0.40,0.04,542.14,1110.30,19.20,4573.66
171.56,82380,0.40,0.04,542.14,1110.30,17.00,4570.78
172.07,82380,0.30,0.03,542.14,1110.30,22.70,4575.98
172.57,82380,0.50,0.05,542.14,1110.30,0.00,4580.19
173.08,82380,0.40,0.04,542.14,1110.30,20.20,4595.70
173.58,82380,0.20,0.02,542.14,1110.30,0.00,4595.70
174.08,82380,0.30,0.03,542.14,1110.30,18.70,4706.95
174.59,82380,0.80,0.08,542.14,1110.30,13.60,4706.95
175.09,82380,0.60,0.06,542.14,1110.30,18.10,4712.75
175.60,82380,0.40,0.04,542.14,1110.30,22.60,4712.75
176.10,82380,0.40,0.04,542.14,1110.30,20.30,4753.88
176.60,82380,0.40,0.04,542.14,1110.30,0.00,4753.88
177.11,82380,0.40,0.04,542.14,1110.30,17.70,4664.41
177.61,82380,94.10,9.41,758.44,1110.30,0.00,4664.41
178.12,82380,165.60,16.56,729.28,1110.30,83.30,5329.28
178.62,82380,152.30,15.23,722.16,1110.30,100.00,5310.23
179.12,82380,161.80,16.18,749.02,1110.30,100.00,5337.36
179.63,82380,159.90,15.99,768.50,1110.30,100.00,5337.36
180.13,82380,152.30,15.23,780.17,1110.30,100.00,5302.97
180.64,82380,171.70,17.17,797.81,1110.30,0.00,5254.17
181.14,82380,154.70,15.47,799.19,1110.30,99.90,5291.22
181.64,82380,173.30,17.33,808.28,1110.30,100.00,5291.22
182.15,82380,148.70,14.87,811.42,1110.30,99.70,5266.36
182.65,82380,172.30,17.23,816.67,1110.30,0.00,5275.00
183.16,82380,159.40,15.94,816.95,1110.30,99.90,5289.98
183.66,82380,166.00,16.60,822.22,1110.30,0.00,5289.98
184.16,82380,171.80,17.18,825.56,1110.30,99.80,5290.39
184.67,82380,172.60,17.26,826.02,1110.30,0.00,5294.06
185.17,82380,179.10,17.91,831.33,1110.30,99.80,5285.34
185.67,82380,169.90,16.99,832.11,1110.30,100.00,5298.53
186.18,82380,167.30,16.73,837.83,1110.30,100.00,5305.50
186.68,82380,171.70,17.17,843.06,1110.30,0.00,5306.59
187.19,82380,157.00,15.70,842.92,1110.30,100.00,5294.11
187.69,82380,174.50,17.45,845.00,1110.30,100.00,5294.11
188.20,82380,126.70,12.67,668.17,1110.30,99.70,5297.66
188.70,82380,0.20,0.02,668.17,1110.30,99.70,5297.66
189.21,82380,68.30,6.83,838.22,1110.30,68.30,5341.31
189.71,82380,158.00,15.80,806.12,1110.30,0.00,5322.97
190.21,82380,150.80,15.08,814.09,1110.30,99.70,5330.80
190.72,82380,173.10,17.31,826.27,1110.30,100.00,5325.77
191.22,82380,172.90,17.29,828.78,1110.30,99.70,5340.53
191.73,82380,166.20,16.62,833.09,1110.30,100.00,5334.08
192.23,82380,173.70,17.37,791.31,1110.30,100.00,5338.75
192.74,82380,160.50,16.05,793.44,1110.30,0.00,5338.75
193.24,82380,173.30,17.33,804.33,1110.30,100.00,5347.59
193.75,82380,166.10,16.61,805.19,1110.30,99.70,5324.81
194.25,82380,159.20,15.92,813.00,1110.30,99.60,5308.31
194.75,82380,174.60,17.46,827.44,1110.30,0.00,5275.56
195.26,82380,166.60,16.66,820.95,1110.30,99.90,5256.78
195.76,82380,166.20,16.62,819.72,1110.30,0.00,5256.78
196.27,82380,165.10,16.51,759.27,1110.30,99.60,5260.56
196.77,82380,173.90,17.39,762.88,1110.30,0.00,5261.23
197.28,82380,154.40,15.44,763.23,1110.30,99.80,5258.78
197.78,82380,166.00,16.60,763.33,1110.30,100.00,5258.78
198.28,82380,164.20,16.42,767.36,1110.30,100.00,5273.97
198.79,82380,169.20,16.92,766.34,1110.30,0.00,5273.97
199.30,82380,176.70,17.67,769.19,1110.30,99.80,5266.50
199.80,82380,129.40,12.94,605.44,1110.30,100.00,5131.30
200.31,82380,0.20,0.02,605.48,1110.30,88.20,4319.05
200.81,82380,191.50,19.15,805.98,1110.30,65.90,4319.05
201.31,82380,173.30,17.33,823.47,1110.30,99.70,5285.12
201.82,82380,161.40,16.14,820.58,1110.30,0.00,5303.36
202.32,82380,175.30,17.53,825.22,1110.30,99.90,5284.70
202.82,82380,161.70,16.17,829.23,1110.30,100.00,5284.70
203.33,82380,151.60,15.16,827.83,1110.30,99.90,5295.12
203.83,82380,148.50,14.85,820.14,1110.30,100.00,5297.84
204.34,82380,184.80,18.48,823.08,1110.30,99.80,5289.91
204.84,82380,160.00,16.00,830.02,1110.30,100.00,5289.91
205.35,82380,172.10,17.21,826.14,1110.30,100.00,5299.25
205.85,82380,159.50,15.95,803.36,1110.30,100.00,5299.25
206.36,82380,167.20,16.72,797.62,1110.30,100.00,5293.72
206.86,82380,62.80,6.28,783.23,1110.30,100.00,5349.11
207.37,82380,94.20,9.42,796.77,1110.30,100.00,5382.83
207.87,82380,161.90,16.19,780.88,1110.30,0.00,5382.83
208.37,82380,168.80,16.88,704.17,1110.30,99.70,5365.69
208.88,82380,165.10,16.51,711.58,1110.30,100.00,5365.69
209.38,82380,166.40,16.64,707.55,1110.30,99.70,5379.28
209.89,82380,166.00,16.60,710.88,1110.30,100.00,5378.34
210.39,82380,159.60,15.96,705.83,1110.30,100.00,5370.72
210.90,82380,166.10,16.61,701.25,1110.30,100.00,5370.72
211.40,82380,167.50,16.75,702.69,1110.30,99.50,5358.73
