t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
41.38,78659,0.20,0.02,513.19,1091.03,60.40,5968.98
41.89,78659,0.20,0.02,513.19,1091.03,54.00,5968.98
42.39,78659,0.20,0.02,513.19,1091.03,59.30,5912.33
42.90,78659,0.30,0.03,513.19,1091.03,82.10,5912.33
43.40,78659,0.30,0.03,513.19,1091.03,80.80,5866.88
43.91,78659,0.20,0.02,513.19,1091.03,79.90,5866.88
44.41,78659,0.30,0.03,513.19,1091.03,79.00,5857.88
44.92,78659,0.20,0.02,513.19,1091.03,0.00,5859.50
45.42,78659,19.20,1.92,797.02,1091.03,83.30,5717.22
45.92,78659,157.60,15.76,830.98,1091.03,0.00,5572.70
46.43,78659,127.70,12.77,806.84,1091.03,99.00,5548.17
46.93,78659,134.70,13.47,824.75,1091.03,0.00,5549.22
47.43,78659,142.60,14.26,854.88,1091.03,99.90,5494.12
47.94,78659,149.60,14.96,878.12,1091.03,0.00,5461.45
48.44,78659,120.60,12.06,874.47,1091.03,99.40,5421.16
48.95,78659,136.50,13.65,824.67,1091.03,100.00,5427.48
49.45,78659,153.40,15.34,742.73,1091.03,99.90,5410.02
49.96,78659,161.30,16.13,708.33,1091.03,0.00,5410.02
50.46,78659,126.90,12.69,703.33,1091.03,100.00,5405.78
50.97,78659,119.70,11.97,705.72,1091.03,0.00,5410.78
51.47,78659,109.20,10.92,693.95,1091.03,99.90,5407.55
51.98,78659,157.60,15.76,698.19,1091.03,99.60,5407.55
52.48,78659,141.40,14.14,713.59,1091.03,99.90,5380.12
52.99,78659,143.80,14.38,697.75,1091.03,99.80,5414.12
53.49,78659,137.90,13.79,700.69,1091.03,100.00,5383.86
53.99,78659,160.30,16.03,702.67,1091.03,100.00,5373.83
54.50,78659,116.10,11.61,711.75,1091.03,99.80,5342.06
55.00,78659,153.70,15.37,709.86,1091.03,100.00,5353.36
55.51,78659,154.00,15.40,706.16,1091.03,100.00,5328.72
56.01,78659,131.40,13.14,709.36,1091.03,0.00,5338.81
56.52,78659,142.80,14.28,699.36,1091.03,100.00,5374.38
57.02,78659,174.80,17.48,709.31,1091.03,99.30,5054.28
57.53,78659,115.80,11.58,549.86,1091.03,93.20,4771.78
58.03,78659,0.20,0.02,549.86,1091.03,61.70,4599.25
58.54,78659,0.20,0.02,549.86,1091.03,53.10,4632.30
59.04,78659,0.10,0.01,549.88,1091.03,0.00,4632.30
59.55,78659,0.20,0.02,549.88,1091.03,50.50,4748.64
60.05,78659,77.70,7.77,796.47,1091.03,54.60,5393.70
60.55,78659,128.50,12.85,739.34,1091.03,99.40,5337.59
61.06,78659,150.30,15.03,739.75,1091.03,100.00,5373.66
61.56,78659,116.00,11.60,753.95,1091.03,100.00,5362.81
62.07,78659,173.70,17.37,762.80,1091.03,100.00,5362.81
62.57,78659,136.80,13.68,784.08,1091.03,100.00,5365.45
63.08,78659,137.50,13.75,785.73,1091.03,100.00,5362.02
63.58,78659,148.60,14.86,797.08,1091.03,99.80,5342.92
64.09,78659,143.00,14.30,807.88,1091.03,99.60,5374.69
64.59,78659,122.60,12.26,810.06,1091.03,99.40,5363.00
65.10,78659,161.60,16.16,818.84,1091.03,0.00,5363.00
65.60,78659,161.90,16.19,829.47,1091.03,100.00,5365.44
66.11,78659,160.20,16.02,829.72,1091.03,0.00,5344.81
66.61,78659,163.90,16.39,827.06,1091.03,99.90,5303.83
67.11,78659,169.60,16.96,835.44,1091.03,100.00,5290.64
67.62,78659,158.10,15.81,837.81,1091.03,99.80,5295.33
68.12,78659,171.40,17.14,840.55,1091.03,100.00,5298.81
68.63,78659,171.40,17.14,840.03,1091.03,100.00,5294.62
69.13,78659,160.00,16.00,841.33,1091.03,99.80,5294.62
69.64,78659,162.00,16.20,846.06,1091.03,100.00,5286.70
70.14,78659,187.70,18.77,844.39,1091.03,100.00,5286.70
70.65,78659,198.70,19.87,846.91,1091.03,99.60,4932.86
71.15,78659,2.60,0.26,667.11,1091.03,93.40,4932.86
71.66,78659,165.90,16.59,794.45,1091.03,68.30,5369.70
72.16,78659,143.20,14.32,797.28,1091.03,0.00,5359.53
72.67,78659,148.30,14.83,817.16,1091.03,100.00,5353.55
73.17,78659,161.40,16.14,822.47,1091.03,99.80,5341.52
73.68,78659,142.90,14.29,824.61,1091.03,100.00,5302.53
74.18,78659,143.60,14.36,761.78,1091.03,100.00,5322.39
74.68,78659,147.70,14.77,759.52,1091.03,100.00,5361.06
75.19,78659,153.20,15.32,721.06,1091.03,100.00,5333.11
75.69,78659,156.40,15.64,733.80,1091.03,100.00,5309.61
76.20,78659,158.70,15.87,739.84,1091.03,100.00,5292.95
76.71,78659,158.70,15.87,744.12,1091.03,99.90,5301.00
77.21,78659,154.00,15.40,744.05,1091.03,100.00,5278.44
77.71,78659,164.20,16.42,746.98,1091.03,100.00,5275.97
78.22,78659,163.80,16.38,744.86,1091.03,0.00,5300.34
78.72,78659,159.30,15.93,754.22,1091.03,99.60,5281.30
79.23,78659,171.60,17.16,760.44,1091.03,0.00,5274.42
79.73,78659,165.40,16.54,765.55,1091.03,100.00,5295.34
80.24,78659,165.40,16.54,764.78,1091.03,100.00,5280.14
80.74,78659,157.60,15.76,765.78,1091.03,100.00,5293.00
81.25,78659,163.20,16.32,768.14,1091.03,0.00,5293.00
81.75,78659,133.70,13.37,592.23,1091.03,99.70,4943.62
82.26,78659,0.10,0.01,592.25,1091.03,96.90,4598.31
82.76,78659,0.20,0.02,592.25,1091.03,65.00,4463.30
83.27,78659,107.80,10.78,812.67,1091.03,0.00,4463.30
83.77,78659,153.20,15.32,811.86,1091.03,93.40,5285.05
84.28,78659,140.50,14.05,804.66,1091.03,100.00,5285.05
84.78,78659,170.00,17.00,806.41,1091.03,100.00,5294.28
85.29,78659,157.00,15.70,795.61,1091.03,100.00,5294.28
85.79,78659,162.00,16.20,803.78,1091.03,100.00,5302.33
86.30,78659,159.30,15.93,813.83,1091.03,100.00,5297.20
86.80,78659,161.40,16.14,811.50,1091.03,100.00,5309.84
87.30,78659,149.90,14.99,803.16,1091.03,100.00,5319.02
87.81,78659,157.70,15.77,811.28,1091.03,100.00,5294.38
88.32,78659,162.80,16.28,816.06,1091.03,0.00,5294.38
88.82,78659,143.50,14.35,805.56,1091.03,100.00,5317.58
89.33,78659,153.90,15.39,807.81,1091.03,0.00,5317.58
89.83,78659,151.00,15.10,810.64,1091.03,99.80,5312.55
90.33,78659,151.20,15.12,819.27,1091.03,0.00,5321.80
90.84,78659,161.00,16.10,822.39,1091.03,99.80,5304.48
91.34,78659,157.90,15.79,822.53,1091.03,0.00,5288.02
91.85,78659,153.00,15.30,823.31,1091.03,99.60,5298.39
92.35,78659,158.70,15.87,824.02,1091.03,0.00,5298.39
92.86,78659,151.80,15.18,761.47,1091.03,99.80,5294.81
93.36,78659,184.90,18.49,762.44,1091.03,99.80,5121.78
93.87,78659,45.20,4.52,585.70,1091.03,66.70,4412.27
94.37,78659,77.50,7.75,794.70,1091.03,75.80,4412.27
94.88,78659,146.50,14.65,797.02,1091.03,99.70,5313.64
95.38,78659,147.90,14.79,797.39,1091.03,100.00,5289.16
95.89,78659,159.00,15.90,794.81,1091.03,99.60,5269.42
96.39,78659,163.80,16.38,794.84,1091.03,99.80,5263.30
96.90,78659,159.70,15.97,792.06,1091.03,100.00,5301.39
97.40,78659,151.70,15.17,797.89,1091.03,0.00,5296.05
97.90,78659,163.00,16.30,815.61,1091.03,100.00,5292.78
98.41,78659,146.60,14.66,812.45,1091.03,0.00,5286.95
98.91,78659,155.10,15.51,819.34,1091.03,99.90,5275.56
99.42,78659,151.00,15.10,824.22,1091.03,0.00,5275.48
99.92,78659,151.30,15.13,827.72,1091.03,99.90,5285.80
100.43,78659,148.90,14.89,826.28,1091.03,100.00,5285.80
100.94,78659,146.30,14.63,826.92,1091.03,100.00,5288.30
101.44,78659,157.50,15.75,821.89,1091.03,100.00,5288.30
101.95,78659,159.60,15.96,826.20,1091.03,100.00,5279.70
102.45,78659,144.10,14.41,821.86,1091.03,100.00,5261.38
102.96,78659,164.30,16.43,818.73,1091.03,100.00,5271.42
103.46,78659,151.80,15.18,820.09,1091.03,0.00,5271.42
103.97,78659,158.80,15.88,824.97,1091.03,100.00,5104.86
104.47,78659,224.70,22.47,829.17,1091.03,0.00,4944.25
104.98,78659,91.00,9.10,650.16,1091.03,80.10,4230.58
105.48,78659,135.30,13.53,816.61,1091.03,85.60,4230.58
105.98,78659,148.10,14.81,812.36,1091.03,100.00,5271.22
106.49,78659,131.50,13.15,811.62,1091.03,100.00,5276.50
106.99,78659,160.80,16.08,817.78,1091.03,100.00,5243.89
107.50,78659,145.80,14.58,815.11,1091.03,0.00,5260.77
108.00,78659,159.40,15.94,819.42,1091.03,100.00,5277.25
108.51,78659,157.70,15.77,821.44,1091.03,0.00,5261.59
109.01,78659,145.30,14.53,822.95,1091.03,100.00,5264.89
109.52,78659,156.50,15.65,822.48,1091.03,99.80,5263.33
110.02,78659,151.90,15.19,823.20,1091.03,100.00,5250.95
110.53,78659,160.10,16.01,825.05,1091.03,100.00,5255.52
111.03,78659,144.80,14.48,819.75,1091.03,100.00,5260.66
111.54,78659,153.70,15.37,820.61,1091.03,99.60,5264.14
112.04,78659,152.90,15.29,808.97,1091.03,100.00,5260.66
112.55,78659,152.80,15.28,812.16,1091.03,100.00,5262.98
113.05,78659,149.60,14.96,817.67,1091.03,100.00,5245.47
113.56,78659,149.60,14.96,821.16,1091.03,100.00,5253.38
114.06,78659,146.60,14.66,817.72,1091.03,100.00,5246.67
114.57,78659,139.00,13.90,819.23,1091.03,0.00,5251.47
115.07,78659,163.70,16.37,820.78,1091.03,99.90,5083.75
115.58,78659,207.80,20.78,833.20,1091.03,99.50,4748.86
116.08,78659,103.40,10.34,656.33,1091.03,68.60,4404.14
116.59,78659,141.70,14.17,827.58,1091.03,92.70,5327.78
117.09,78659,144.20,14.42,829.45,1091.03,100.00,5291.08
117.59,78659,136.20,13.62,831.23,1091.03,100.00,5291.95
118.09,78659,138.50,13.85,833.64,1091.03,100.00,5271.89
118.60,78659,155.30,15.53,830.20,1091.03,100.00,5255.92
119.10,78659,150.70,15.07,828.83,1091.03,100.00,5275.97
119.61,78659,156.30,15.63,830.95,1091.03,100.00,5274.53
120.11,78659,150.00,15.00,830.20,1091.03,100.00,5278.25
120.62,78659,154.70,15.47,831.86,1091.03,100.00,5280.81
121.12,78659,147.40,14.74,830.27,1091.03,99.80,5291.84
121.62,78659,159.80,15.98,837.36,1091.03,0.00,5281.81
122.13,78659,148.10,14.81,835.06,1091.03,99.90,5285.23
122.63,78659,155.80,15.58,837.20,1091.03,100.00,5289.58
123.14,78659,156.00,15.60,828.58,1091.03,100.00,5284.22
123.64,78659,152.60,15.26,810.23,1091.03,99.80,5284.22
124.15,78659,156.60,15.66,817.02,1091.03,100.00,5304.00
124.65,78659,147.80,14.78,809.47,1091.03,0.00,5289.67
125.16,78659,152.10,15.21,814.69,1091.03,99.90,5282.47
125.66,78659,142.80,14.28,823.70,1091.03,0.00,5282.47
126.17,78659,181.30,18.13,819.56,1091.03,99.90,5140.80
126.67,78659,194.20,19.42,829.11,1091.03,99.10,5001.34
127.18,78659,109.30,10.93,651.64,1091.03,77.30,4677.23
127.69,78659,142.10,14.21,818.80,1091.03,98.70,5302.81
128.19,78659,139.20,13.92,811.77,1091.03,99.90,5282.17
128.69,78659,122.30,12.23,807.23,1091.03,99.80,5282.17
129.19,78659,152.70,15.27,812.47,1091.03,100.00,5246.16
129.70,78659,156.10,15.61,805.72,1091.03,100.00,5246.16
130.20,78659,149.80,14.98,799.42,1091.03,100.00,5258.59
130.71,78659,153.00,15.30,797.20,1091.03,100.00,5259.95
131.21,78659,162.50,16.25,797.55,1091.03,100.00,5242.73
131.72,78659,153.40,15.34,801.98,1091.03,99.80,5258.53
132.22,78659,142.50,14.25,801.75,1091.03,99.80,5247.97
132.73,78659,159.10,15.91,810.02,1091.03,99.20,5265.73
133.23,78659,148.90,14.89,808.34,1091.03,100.00,5280.64
133.74,78659,157.40,15.74,806.22,1091.03,100.00,5280.64
134.24,78659,153.60,15.36,806.25,1091.03,99.90,5275.59
134.75,78659,156.90,15.69,807.05,1091.03,0.00,5276.03
135.25,78659,147.70,14.77,814.00,1091.03,99.90,5245.73
135.76,78659,151.50,15.15,813.14,1091.03,100.00,5258.86
136.26,78659,164.50,16.45,810.78,1091.03,100.00,5239.88
136.77,78659,156.60,15.66,813.41,1091.03,100.00,5239.88
137.27,78659,175.20,17.52,824.70,1091.03,100.00,4917.62
137.78,78659,228.80,22.88,827.33,1091.03,0.00,4934.05
138.28,78659,38.30,3.83,655.78,1091.03,85.80,4251.45
138.79,78659,82.00,8.20,825.47,1091.03,0.00,5241.22
139.29,78659,157.80,15.78,819.92,1091.03,86.10,5283.64
139.80,78659,131.90,13.19,810.03,1091.03,100.00,5278.36
140.30,78659,146.20,14.62,815.89,1091.03,100.00,5274.20
140.81,78659,153.60,15.36,770.42,1091.03,0.00,5274.20
141.31,78659,148.80,14.88,784.02,1091.03,99.90,5311.47
141.82,78659,153.80,15.38,789.41,1091.03,100.00,5295.94
142.32,78659,146.40,14.64,796.66,1091.03,99.90,5300.75
142.83,78659,162.20,16.22,805.17,1091.03,100.00,5302.59
143.33,78659,152.10,15.21,813.12,1091.03,99.90,5323.02
143.84,78659,148.60,14.86,810.08,1091.03,0.00,5319.02
144.34,78659,158.10,15.81,801.28,1091.03,100.00,5320.97
144.85,78659,146.40,14.64,781.98,1091.03,0.00,5320.97
145.35,78659,158.10,15.81,781.80,1091.03,99.90,5303.91
145.86,78659,154.80,15.48,789.67,1091.03,0.00,5303.91
146.36,78659,156.00,15.60,791.34,1091.03,99.80,5264.72
146.87,78659,149.10,14.91,792.25,1091.03,100.00,5264.55
147.37,78659,155.70,15.57,793.09,1091.03,100.00,5271.33
147.88,78659,162.00,16.20,795.81,1091.03,100.00,5275.92
148.38,78659,168.20,16.82,797.83,1091.03,100.00,5263.36
148.89,78659,161.70,16.17,800.38,1091.03,0.00,4758.64
149.39,78659,183.30,18.33,622.45,1091.03,88.30,4410.88
149.90,78659,14.70,1.47,835.27,1091.03,35.70,4239.03
150.40,78659,146.00,14.60,798.30,1091.03,98.80,5303.12
150.91,78659,124.90,12.49,794.92,1091.03,0.00,5301.39
151.41,78659,149.40,14.94,805.77,1091.03,100.00,5325.91
151.92,78659,152.20,15.22,778.66,1091.03,0.00,5321.41
152.42,78659,153.00,15.30,776.47,1091.03,100.00,5320.95
152.93,78659,153.20,15.32,789.52,1091.03,100.00,5323.84
153.43,78659,155.30,15.53,789.67,1091.03,100.00,5315.03
153.94,78659,160.90,16.09,800.55,1091.03,100.00,5315.03
154.44,78659,150.60,15.06,804.75,1091.03,99.80,5300.45
154.95,78659,156.50,15.65,779.38,1091.03,100.00,5300.45
155.45,78659,149.50,14.95,773.83,1091.03,99.80,5315.64
155.95,78659,147.30,14.73,763.58,1091.03,100.00,5313.72
156.46,78659,147.60,14.76,766.55,1091.03,100.00,5276.92
156.96,78659,150.50,15.05,773.80,1091.03,100.00,5288.33
157.47,78659,158.10,15.81,763.61,1091.03,99.50,5262.33
157.97,78659,164.40,16.44,768.39,1091.03,100.00,5277.64
158.48,78659,142.00,14.20,778.16,1091.03,100.00,5267.89
158.99,78659,165.50,16.55,778.16,1091.03,100.00,5254.38
159.49,78659,152.20,15.22,775.62,1091.03,100.00,5251.44
159.99,78659,163.00,16.30,778.50,1091.03,0.00,5256.98
160.50,78659,202.50,20.25,781.36,1091.03,99.40,4740.42
161.00,78659,79.00,7.90,606.31,1091.03,0.00,4405.80
161.51,78659,64.80,6.48,808.56,1091.03,68.20,5306.42
162.01,78659,152.90,15.29,805.25,1091.03,0.00,5322.38
162.51,78659,142.40,14.24,814.94,1091.03,100.00,5307.20
163.02,78659,152.80,15.28,816.03,1091.03,100.00,5295.06
163.52,78659,153.50,15.35,819.23,1091.03,99.70,5283.28
164.03,78659,150.50,15.05,814.28,1091.03,100.00,5302.92
164.53,78659,144.60,14.46,798.92,1091.03,100.00,5304.22
165.04,78659,158.70,15.87,803.78,1091.03,100.00,5286.16
165.54,78659,159.10,15.91,810.95,1091.03,100.00,5307.14
166.05,78659,157.10,15.71,819.67,1091.03,100.00,5295.88
166.55,78659,160.50,16.05,819.17,1091.03,100.00,5289.34
167.06,78659,150.50,15.05,820.69,1091.03,0.00,5302.05
167.56,78659,161.20,16.12,828.48,1091.03,99.90,5300.97
168.07,78659,152.70,15.27,831.25,1091.03,100.00,5288.00
168.57,78659,158.50,15.85,836.14,1091.03,100.00,5305.83
169.08,78659,148.50,14.85,837.16,1091.03,0.00,5305.83
169.58,78659,158.10,15.81,831.55,1091.03,99.90,5274.53
170.09,78659,156.70,15.67,833.30,1091.03,0.00,5281.52
170.59,78659,145.30,14.53,837.97,1091.03,99.80,5280.78
171.10,78659,159.40,15.94,822.11,1091.03,0.00,5248.25
171.60,78659,183.70,18.37,823.14,1091.03,99.60,4936.34
172.11,78659,166.40,16.64,651.98,1091.03,0.00,4936.34
172.61,78659,12.10,1.21,832.62,1091.03,75.50,5329.33
173.11,78659,173.70,17.37,808.09,1091.03,100.00,5329.33
173.61,78659,132.90,13.29,800.30,1091.03,99.80,5297.03
174.11,78659,156.90,15.69,803.16,1091.03,100.00,5306.45
174.62,78659,151.50,15.15,805.70,1091.03,100.00,5281.56
175.13,78659,153.30,15.33,795.67,1091.03,0.00,5281.56
175.63,78659,145.10,14.51,788.81,1091.03,99.90,5299.31
176.13,78659,151.60,15.16,800.44,1091.03,100.00,5292.75
176.63,78659,145.90,14.59,794.22,1091.03,100.00,5298.81
177.14,78659,165.40,16.54,805.39,1091.03,0.00,5311.28
177.64,78659,150.60,15.06,816.41,1091.03,99.90,5308.25
178.15,78659,146.20,14.62,815.69,1091.03,100.00,5307.61
178.66,78659,168.50,16.85,811.19,1091.03,100.00,5296.59
179.16,78659,150.00,15.00,814.61,1091.03,0.00,5293.58
179.67,78659,150.10,15.01,816.03,1091.03,99.70,5283.33
180.17,78659,156.20,15.62,826.86,1091.03,100.00,5287.58
180.68,78659,145.70,14.57,827.59,1091.03,99.80,5264.06
181.18,78659,158.00,15.80,819.47,1091.03,100.00,5284.19
181.68,78659,139.70,13.97,822.08,1091.03,100.00,5264.70
182.19,78659,154.80,15.48,820.67,1091.03,0.00,5264.70
182.69,78659,151.40,15.14,821.91,1091.03,99.80,5265.69
183.20,78659,175.10,17.51,828.22,1091.03,100.00,5265.69
183.71,78659,132.70,13.27,650.67,1091.03,81.00,4713.17
184.21,78659,0.40,0.04,650.69,1091.03,23.70,4549.88
184.71,78659,0.90,0.09,650.69,1091.03,12.60,4564.86
185.21,78659,0.50,0.05,650.69,1091.03,12.10,4565.69
185.72,78659,0.30,0.03,650.69,1091.03,18.90,4569.59
186.22,78659,0.50,0.05,650.69,1091.03,20.90,4571.69
186.73,78659,0.50,0.05,650.69,1091.03,14.50,4598.55
187.23,78659,0.60,0.06,650.69,1091.03,0.00,4598.55
187.74,78659,0.60,0.06,650.69,1091.03,17.30,4627.25
188.24,78659,0.50,0.05,650.69,1091.03,0.00,4625.56
188.75,78659,0.40,0.04,650.69,1091.03,16.80,4652.05
189.25,78659,0.60,0.06,650.69,1091.03,15.00,4652.05
189.76,78659,0.30,0.03,650.69,1091.03,23.40,4698.86
190.26,78659,0.80,0.08,650.69,1091.03,0.00,4728.28
190.77,78659,0.30,0.03,650.69,1091.03,19.80,4730.11
191.27,78659,0.60,0.06,650.69,1091.03,16.20,4731.91
191.78,78659,0.60,0.06,650.69,1091.03,17.70,4733.33
192.28,78659,0.30,0.03,650.69,1091.03,18.10,4773.31
192.78,78659,0.70,0.07,650.69,1091.03,16.20,4777.66
193.28,78659,162.70,16.27,777.70,1091.03,25.50,5334.27
193.79,78659,130.70,13.07,792.14,1091.03,97.80,5322.31
194.29,78659,134.90,13.49,801.22,1091.03,100.00,5334.02
194.80,78659,150.30,15.03,811.38,1091.03,99.90,5309.66
195.30,78659,152.30,15.23,766.92,1091.03,100.00,5311.17
195.81,78659,127.70,12.77,772.02,1091.03,99.70,5347.00
196.31,78659,134.90,13.49,783.97,1091.03,100.00,5339.62
196.82,78659,134.70,13.47,794.23,1091.03,99.90,5339.56
197.32,78659,133.90,13.39,802.56,1091.03,100.00,5339.56
197.82,78659,152.80,15.28,803.03,1091.03,99.60,5295.61
198.33,78659,133.60,13.36,801.64,1091.03,0.00,5316.61
198.83,78659,154.00,15.40,797.94,1091.03,99.90,5293.11
199.34,78659,142.00,14.20,792.64,1091.03,99.80,5300.03
199.84,78659,148.90,14.89,780.22,1091.03,100.00,5296.12
200.35,78659,165.40,16.54,770.84,1091.03,100.00,5306.67
200.85,78659,143.80,14.38,776.83,1091.03,100.00,5299.70
201.36,78659,149.70,14.97,772.34,1091.03,100.00,5283.64
201.86,78659,152.60,15.26,736.48,1091.03,100.00,5276.11
202.37,78659,143.60,14.36,736.66,1091.03,100.00,5284.52
202.87,78659,151.30,15.13,724.62,1091.03,99.80,5293.72
203.38,78659,148.20,14.82,727.45,1091.03,0.00,5293.72
203.88,78659,150.70,15.07,726.16,1091.03,99.70,5296.30
204.39,78659,187.50,18.75,555.53,1091.03,97.40,4653.88
204.89,78659,105.60,10.56,831.27,1091.03,64.40,5376.31
205.40,78659,134.90,13.49,810.20,1091.03,99.60,5370.80
205.90,78659,139.50,13.95,817.19,1091.03,100.00,5341.27
206.40,78659,133.40,13.34,821.88,1091.03,100.00,5306.30
206.91,78659,144.40,14.44,823.64,1091.03,100.00,5306.33
207.41,78659,153.50,15.35,825.16,1091.03,100.00,5306.33
207.92,78659,140.50,14.05,807.73,1091.03,99.90,5332.75
208.42,78659,155.60,15.56,807.95,1091.03,0.00,5344.12
208.93,78659,155.40,15.54,811.98,1091.03,99.80,5331.31
209.43,78659,145.00,14.50,791.05,1091.03,0.00,5331.31
209.94,78659,145.60,14.56,800.72,1091.03,99.90,5335.19
210.44,78659,142.80,14.28,788.69,1091.03,100.00,5336.97
210.94,78659,150.90,15.09,799.36,1091.03,99.80,5340.44
211.45,78659,155.30,15.53,800.48,1091.03,98.70,5340.44
