t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
25.76,78739,0.20,0.02,699.47,1105.80,0.00,6024.28
26.26,78739,0.10,0.01,699.47,1105.80,26.90,6052.19
26.77,78739,0.30,0.03,699.47,1105.80,40.70,6196.58
27.27,78739,0.20,0.02,699.47,1105.80,34.20,6162.73
27.78,78739,0.10,0.01,699.47,1105.80,25.70,6137.31
28.28,78739,0.20,0.02,699.47,1105.80,24.00,5949.34
28.79,78739,0.20,0.02,699.47,1105.80,25.90,5953.84
29.29,78739,0.10,0.01,699.47,1105.80,27.90,5978.14
29.80,78739,0.20,0.02,699.47,1105.80,0.00,5991.41
30.30,78739,0.30,0.03,699.47,1105.80,60.60,5968.98
30.81,78739,0.20,0.02,699.47,1105.80,54.60,5968.98
31.31,78739,0.20,0.02,699.47,1105.80,57.90,5912.33
31.82,78739,0.20,0.02,699.47,1105.80,81.60,5912.33
32.32,78739,0.20,0.02,699.47,1105.80,81.00,5865.44
32.83,78739,0.20,0.02,699.47,1105.80,79.40,5866.88
33.33,78739,0.20,0.02,699.47,1105.80,79.40,5857.77
33.84,78739,0.20,0.02,699.47,1105.80,80.00,5859.50
34.34,78739,202.70,20.27,848.50,1105.80,83.30,5733.89
34.85,78739,134.40,13.44,860.17,1105.80,0.00,5572.70
35.36,78739,127.00,12.70,890.66,1105.80,99.00,5547.41
35.86,78739,152.50,15.25,920.77,1105.80,0.00,5549.22
36.36,78739,126.70,12.67,940.25,1105.80,99.90,5508.23
36.87,78739,132.00,13.20,960.25,1105.80,0.00,5453.34
37.37,78739,147.30,14.73,969.06,1105.80,99.40,5433.80
37.88,78739,144.30,14.43,983.08,1105.80,100.00,5427.48
38.38,78739,152.90,15.29,985.47,1105.80,99.90,5410.02
38.89,78739,120.60,12.06,990.78,1105.80,0.00,5410.02
39.39,78739,137.70,13.77,984.41,1105.80,100.00,5401.38
39.90,78739,161.50,16.15,968.72,1105.80,0.00,5393.84
40.40,78739,129.70,12.97,675.78,1105.80,99.90,5396.30
40.90,78739,161.70,16.17,656.38,1105.80,99.60,5407.55
41.40,78739,136.50,13.65,624.06,1105.80,99.90,5376.25
41.91,78739,136.10,13.61,607.42,1105.80,99.80,5414.12
42.41,78739,132.50,13.25,598.05,1105.80,100.00,5378.17
42.91,78739,154.90,15.49,602.44,1105.80,100.00,5373.83
43.42,78739,143.20,14.32,609.88,1105.80,99.80,5351.64
43.92,78739,147.20,14.72,613.98,1105.80,100.00,5350.08
44.43,78739,145.60,14.56,616.48,1105.80,100.00,5326.56
44.93,78739,159.40,15.94,624.92,1105.80,100.00,5338.81
45.43,78739,114.80,11.48,624.44,1105.80,100.00,5372.28
45.94,78739,89.10,8.91,467.47,1105.80,99.40,5054.28
46.44,78739,0.20,0.02,467.50,1105.80,94.10,4767.36
46.95,78739,0.30,0.03,467.52,1105.80,66.10,4599.25
47.45,78739,0.10,0.01,467.52,1105.80,53.10,4632.30
47.96,78739,0.20,0.02,467.53,1105.80,0.00,4632.30
48.46,78739,0.20,0.02,467.55,1105.80,52.20,4488.38
48.96,78739,236.60,23.66,805.17,1105.80,47.90,5393.70
49.46,78739,134.70,13.47,807.72,1105.80,99.30,5349.08
49.97,78739,138.00,13.80,807.70,1105.80,100.00,5373.66
50.47,78739,138.80,13.88,811.08,1105.80,100.00,5362.81
50.98,78739,135.80,13.58,805.14,1105.80,100.00,5362.81
51.48,78739,164.20,16.42,758.28,1105.80,100.00,5361.12
51.99,78739,158.50,15.85,765.83,1105.80,100.00,5362.02
52.49,78739,157.00,15.70,781.16,1105.80,99.80,5334.11
53.00,78739,147.10,14.71,796.30,1105.80,99.70,5374.69
53.50,78739,166.10,16.61,814.77,1105.80,99.40,5363.00
54.01,78739,160.70,16.07,826.19,1105.80,0.00,5363.00
54.51,78739,169.60,16.96,826.45,1105.80,100.00,5362.62
55.02,78739,169.90,16.99,827.17,1105.80,0.00,5344.81
55.52,78739,165.80,16.58,833.70,1105.80,99.90,5299.75
56.03,78739,167.30,16.73,839.70,1105.80,100.00,5290.64
56.53,78739,176.40,17.64,840.28,1105.80,99.80,5295.08
57.03,78739,169.70,16.97,843.50,1105.80,100.00,5298.81
57.54,78739,177.80,17.78,841.75,1105.80,100.00,5295.20
58.04,78739,176.00,17.60,845.19,1105.80,99.80,5294.62
58.55,78739,178.70,17.87,849.17,1105.80,100.00,5286.70
59.05,78739,103.70,10.37,668.38,1105.80,100.00,5286.70
59.56,78739,0.30,0.03,668.38,1105.80,99.70,4932.86
60.06,78739,0.20,0.02,668.38,1105.80,94.00,4932.86
60.56,78739,41.10,4.11,824.03,1105.80,67.80,5376.42
61.07,78739,164.50,16.45,805.11,1105.80,100.00,5359.53
61.57,78739,151.60,15.16,790.62,1105.80,100.00,5347.14
62.07,78739,154.30,15.43,773.45,1105.80,99.80,5341.52
62.58,78739,189.50,18.95,769.09,1105.80,100.00,5292.38
63.08,78739,152.70,15.27,777.91,1105.80,100.00,5322.39
63.59,78739,155.00,15.50,798.69,1105.80,100.00,5353.17
64.09,78739,170.40,17.04,802.19,1105.80,100.00,5333.11
64.59,78739,173.40,17.34,810.62,1105.80,100.00,5310.23
65.10,78739,167.40,16.74,810.78,1105.80,100.00,5292.95
65.60,78739,158.40,15.84,806.44,1105.80,99.90,5293.03
66.11,78739,168.60,16.86,814.33,1105.80,100.00,5278.44
66.61,78739,170.70,17.07,816.98,1105.80,100.00,5266.22
67.12,78739,164.70,16.47,823.31,1105.80,100.00,5300.34
67.62,78739,184.60,18.46,825.83,1105.80,99.60,5277.88
68.13,78739,173.60,17.36,829.48,1105.80,0.00,5274.42
68.63,78739,168.40,16.84,831.95,1105.80,100.00,5292.33
69.13,78739,182.50,18.25,833.39,1105.80,100.00,5280.14
69.63,78739,173.70,17.37,838.97,1105.80,100.00,5293.00
70.14,78739,164.50,16.45,842.30,1105.80,0.00,5293.00
70.65,78739,124.00,12.40,664.00,1105.80,99.80,4943.31
71.15,78739,0.20,0.02,664.02,1105.80,97.30,4598.31
71.66,78739,0.10,0.01,664.02,1105.80,65.00,4430.45
72.16,78739,155.80,15.58,818.52,1105.80,0.00,4463.30
72.66,78739,163.50,16.35,816.78,1105.80,92.80,5285.05
73.16,78739,154.00,15.40,810.70,1105.80,100.00,5285.05
73.67,78739,165.60,16.56,814.31,1105.80,100.00,5292.58
74.17,78739,166.40,16.64,815.73,1105.80,100.00,5294.28
74.68,78739,169.20,16.92,820.23,1105.80,100.00,5295.31
75.18,78739,176.70,17.67,817.89,1105.80,100.00,5297.20
75.69,78739,170.30,17.03,823.44,1105.80,100.00,5311.80
76.19,78739,168.60,16.86,825.94,1105.80,100.00,5319.02
76.70,78739,171.50,17.15,787.52,1105.80,100.00,5294.38
77.20,78739,178.10,17.81,804.30,1105.80,100.00,5294.38
77.71,78739,163.70,16.37,803.50,1105.80,100.00,5317.52
78.21,78739,155.70,15.57,811.66,1105.80,100.00,5317.58
78.72,78739,146.30,14.63,746.31,1105.80,100.00,5293.97
79.22,78739,164.50,16.45,683.75,1105.80,97.40,5321.80
79.73,78739,179.30,17.93,664.50,1105.80,99.80,5313.61
80.23,78739,176.60,17.66,639.86,1105.80,100.00,5288.02
80.74,78739,166.70,16.67,644.72,1105.80,99.60,5298.39
81.24,78739,172.80,17.28,645.48,1105.80,100.00,5298.39
81.74,78739,166.40,16.64,645.69,1105.80,99.80,5291.55
82.25,78739,45.40,4.54,466.89,1105.80,99.80,5121.58
82.75,78739,0.20,0.02,466.89,1105.80,74.70,4412.14
83.25,78739,196.90,19.69,801.59,1105.80,61.60,4412.27
83.75,78739,169.70,16.97,799.47,1105.80,99.70,5304.84
84.26,78739,158.10,15.81,809.59,1105.80,100.00,5288.86
84.76,78739,162.70,16.27,812.95,1105.80,99.60,5311.69
85.27,78739,172.30,17.23,812.28,1105.80,99.80,5263.30
85.77,78739,167.60,16.76,821.05,1105.80,100.00,5300.22
86.28,78739,183.80,18.38,807.09,1105.80,100.00,5296.94
86.78,78739,174.30,17.43,810.22,1105.80,100.00,5289.84
87.29,78739,187.70,18.77,818.69,1105.80,100.00,5286.95
87.79,78739,169.80,16.98,790.70,1105.80,99.90,5271.23
88.30,78739,180.50,18.05,801.12,1105.80,100.00,5274.83
88.80,78739,171.00,17.10,804.47,1105.80,99.90,5269.89
89.31,78739,179.40,17.94,814.45,1105.80,100.00,5285.80
89.81,78739,168.00,16.80,815.86,1105.80,100.00,5288.23
90.32,78739,178.30,17.83,823.39,1105.80,100.00,5288.30
90.82,78739,162.00,16.20,820.48,1105.80,100.00,5270.36
91.33,78739,170.40,17.04,827.73,1105.80,100.00,5261.38
91.84,78739,180.00,18.00,831.48,1105.80,100.00,5271.42
92.34,78739,169.80,16.98,822.17,1105.80,100.00,5271.42
92.84,78739,118.40,11.84,646.09,1105.80,100.00,5096.55
93.35,78739,0.30,0.03,646.09,1105.80,100.00,4944.25
93.85,78739,0.20,0.02,646.09,1105.80,85.80,4230.58
94.35,78739,182.80,18.28,822.02,1105.80,66.60,4230.58
94.86,78739,178.50,17.85,821.61,1105.80,100.00,5282.66
95.36,78739,151.40,15.14,815.64,1105.80,100.00,5276.50
95.87,78739,180.90,18.09,816.41,1105.80,100.00,5266.09
96.37,78739,176.50,17.65,812.44,1105.80,100.00,5260.77
96.88,78739,172.20,17.22,813.81,1105.80,100.00,5271.53
97.38,78739,168.00,16.80,824.02,1105.80,0.00,5261.59
97.89,78739,172.90,17.29,825.28,1105.80,100.00,5259.47
98.39,78739,181.50,18.15,822.17,1105.80,99.80,5263.33
98.90,78739,162.50,16.25,823.92,1105.80,100.00,5264.02
99.41,78739,164.80,16.48,821.81,1105.80,100.00,5255.52
99.91,78739,177.70,17.77,820.36,1105.80,100.00,5253.42
100.41,78739,166.40,16.64,829.05,1105.80,99.70,5261.80
100.92,78739,159.80,15.98,828.56,1105.80,100.00,5256.28
101.42,78739,189.60,18.96,821.72,1105.80,100.00,5262.98
101.93,78739,163.00,16.30,816.30,1105.80,100.00,5243.34
102.43,78739,181.00,18.10,818.25,1105.80,100.00,5253.38
102.94,78739,168.20,16.82,822.66,1105.80,100.00,5242.81
103.44,78739,180.00,18.00,831.94,1105.80,100.00,5251.47
103.95,78739,170.80,17.08,651.97,1105.80,99.90,5076.03
104.45,78739,0.20,0.02,651.97,1105.80,99.60,4920.72
104.96,78739,46.40,4.64,834.30,1105.80,71.50,4412.94
105.46,78739,215.00,21.50,828.05,1105.80,81.60,5317.39
105.96,78739,175.20,17.52,827.91,1105.80,100.00,5288.98
106.47,78739,152.40,15.24,826.50,1105.80,100.00,5290.73
106.97,78739,168.50,16.85,827.08,1105.80,100.00,5263.05
107.48,78739,183.80,18.38,823.59,1105.80,100.00,5252.94
107.98,78739,174.30,17.43,828.64,1105.80,100.00,5272.33
108.49,78739,162.00,16.20,829.69,1105.80,100.00,5274.53
108.99,78739,168.20,16.82,830.20,1105.80,100.00,5270.89
109.50,78739,183.80,18.38,834.09,1105.80,100.00,5280.81
110.00,78739,161.90,16.19,822.39,1105.80,99.80,5302.67
110.51,78739,171.70,17.17,824.83,1105.80,100.00,5281.81
111.01,78739,172.20,17.22,826.80,1105.80,99.90,5293.00
111.52,78739,167.00,16.70,820.95,1105.80,100.00,5289.58
112.02,78739,169.70,16.97,819.53,1105.80,100.00,5284.22
112.53,78739,180.40,18.04,823.56,1105.80,99.80,5284.22
113.03,78739,178.80,17.88,829.98,1105.80,100.00,5303.06
113.53,78739,169.10,16.91,821.36,1105.80,100.00,5289.67
114.04,78739,178.20,17.82,819.97,1105.80,99.90,5287.58
114.55,78739,174.90,17.49,815.22,1105.80,100.00,5282.47
115.05,78739,89.50,8.95,639.22,1105.80,99.90,5129.61
115.56,78739,0.20,0.02,639.22,1105.80,99.40,4994.38
116.06,78739,0.20,0.02,639.22,1105.80,79.30,4488.91
116.57,78739,192.50,19.25,811.42,1105.80,88.90,5302.81
117.07,78739,155.00,15.50,801.83,1105.80,99.90,5278.44
117.58,78739,161.30,16.13,807.55,1105.80,99.80,5282.17
118.08,78739,163.70,16.37,815.42,1105.80,100.00,5238.41
118.58,78739,167.20,16.72,818.22,1105.80,100.00,5246.16
119.09,78739,167.10,16.71,816.22,1105.80,100.00,5265.58
119.59,78739,179.60,17.96,810.08,1105.80,100.00,5259.95
120.10,78739,171.80,17.18,812.67,1105.80,100.00,5253.23
120.61,78739,173.10,17.31,809.91,1105.80,99.80,5258.53
121.11,78739,178.80,17.88,802.84,1105.80,99.80,5246.27
121.62,78739,171.60,17.16,808.64,1105.80,99.40,5265.73
122.12,78739,182.20,18.22,822.20,1105.80,100.00,5280.64
122.63,78739,169.30,16.93,825.33,1105.80,100.00,5280.64
123.13,78739,173.50,17.35,826.09,1105.80,99.90,5266.91
123.63,78739,158.50,15.85,830.62,1105.80,100.00,5276.03
124.14,78739,172.80,17.28,830.59,1105.80,99.90,5284.56
124.64,78739,176.30,17.63,813.91,1105.80,100.00,5258.86
125.15,78739,169.00,16.90,816.61,1105.80,100.00,5239.88
125.65,78739,172.70,17.27,817.19,1105.80,100.00,5239.88
126.16,78739,164.40,16.44,819.84,1105.80,100.00,5057.70
126.66,78739,4.30,0.43,653.78,1105.80,0.00,4934.05
127.17,78739,0.20,0.02,653.81,1105.80,85.80,4416.91
127.67,78739,81.20,8.12,802.97,1105.80,0.00,5241.22
128.18,78739,177.50,17.75,808.25,1105.80,85.00,5280.08
128.68,78739,150.60,15.06,810.06,1105.80,100.00,5278.36
129.18,78739,171.70,17.17,811.03,1105.80,100.00,5265.61
129.69,78739,181.50,18.15,815.09,1105.80,0.00,5274.20
130.20,78739,155.00,15.50,786.28,1105.80,99.90,5295.89
130.70,78739,177.40,17.74,783.89,1105.80,100.00,5295.94
131.21,78739,158.00,15.80,795.83,1105.80,99.90,5319.81
131.71,78739,162.40,16.24,798.36,1105.80,100.00,5302.59
132.22,78739,174.30,17.43,809.86,1105.80,99.80,5319.94
132.72,78739,169.90,16.99,814.78,1105.80,100.00,5319.02
133.23,78739,177.50,17.75,823.11,1105.80,100.00,5320.97
133.73,78739,174.30,17.43,827.66,1105.80,0.00,5320.97
134.24,78739,178.30,17.83,821.62,1105.80,99.90,5290.31
134.74,78739,170.00,17.00,826.73,1105.80,100.00,5303.91
135.25,78739,169.20,16.92,831.27,1105.80,99.80,5256.00
135.75,78739,174.90,17.49,835.59,1105.80,100.00,5264.55
136.26,78739,161.30,16.13,836.41,1105.80,100.00,5270.80
136.76,78739,175.10,17.51,836.70,1105.80,100.00,5275.92
137.27,78739,155.70,15.57,836.53,1105.80,100.00,5262.08
137.77,78739,169.20,16.92,658.70,1105.80,0.00,5077.25
138.28,78739,0.20,0.02,658.72,1105.80,91.10,4409.75
138.78,78739,50.60,5.06,840.80,1105.80,38.50,4239.03
139.29,78739,159.80,15.98,799.94,1105.80,98.60,5306.98
139.79,78739,175.30,17.53,806.84,1105.80,100.00,5301.39
140.30,78739,156.90,15.69,811.78,1105.80,100.00,5324.56
140.80,78739,177.70,17.77,821.89,1105.80,0.00,5321.41
141.31,78739,169.80,16.98,827.84,1105.80,100.00,5315.98
141.81,78739,169.30,16.93,822.44,1105.80,100.00,5323.84
142.32,78739,176.80,17.68,814.34,1105.80,100.00,5315.03
142.83,78739,171.70,17.17,813.14,1105.80,100.00,5315.03
143.33,78739,169.90,16.99,779.73,1105.80,99.80,5300.45
143.84,78739,167.40,16.74,783.41,1105.80,100.00,5300.45
144.34,78739,171.90,17.19,797.58,1105.80,99.80,5312.31
144.84,78739,172.40,17.24,804.94,1105.80,100.00,5313.72
145.34,78739,179.80,17.98,817.36,1105.80,100.00,5303.52
145.85,78739,166.30,16.63,816.44,1105.80,100.00,5288.33
146.36,78739,170.40,17.04,818.61,1105.80,99.60,5296.84
146.86,78739,166.40,16.64,826.88,1105.80,99.60,5272.11
147.36,78739,171.10,17.11,828.02,1105.80,100.00,5268.89
147.87,78739,172.90,17.29,829.80,1105.80,100.00,5254.38
148.37,78739,165.70,16.57,830.81,1105.80,100.00,5270.14
148.87,78739,181.30,18.13,827.09,1105.80,0.00,5256.98
149.38,78739,20.40,2.04,648.38,1105.80,99.40,4739.48
149.88,78739,0.20,0.02,648.38,1105.80,0.00,4405.80
150.39,78739,83.20,8.32,803.69,1105.80,68.20,5290.72
150.89,78739,159.10,15.91,801.19,1105.80,100.00,5322.38
151.40,78739,151.30,15.13,816.11,1105.80,100.00,5323.22
151.90,78739,163.70,16.37,817.80,1105.80,100.00,5295.06
152.41,78739,169.30,16.93,817.53,1105.80,99.90,5278.09
152.91,78739,167.60,16.76,821.77,1105.80,99.80,5302.91
153.41,78739,180.10,18.01,821.59,1105.80,100.00,5311.73
153.92,78739,169.20,16.92,805.97,1105.80,100.00,5284.70
154.42,78739,167.70,16.77,807.02,1105.80,100.00,5297.72
154.93,78739,175.30,17.53,808.12,1105.80,100.00,5295.88
155.43,78739,178.70,17.87,801.56,1105.80,100.00,5287.50
155.94,78739,167.10,16.71,798.98,1105.80,100.00,5302.05
156.44,78739,174.70,17.47,799.52,1105.80,99.90,5296.59
156.95,78739,180.80,18.08,805.38,1105.80,100.00,5288.00
157.45,78739,175.10,17.51,815.34,1105.80,100.00,5305.83
157.96,78739,163.30,16.33,813.83,1105.80,0.00,5305.83
158.46,78739,176.50,17.65,814.80,1105.80,99.90,5275.83
158.97,78739,180.20,18.02,818.94,1105.80,100.00,5281.52
159.47,78739,180.10,18.01,810.20,1105.80,99.80,5280.67
159.98,78739,164.30,16.43,816.91,1105.80,0.00,5248.25
160.48,78739,162.30,16.23,653.55,1105.80,99.60,4936.34
160.99,78739,0.20,0.02,653.56,1105.80,0.00,4936.34
161.49,78739,51.40,5.14,834.09,1105.80,73.40,5050.09
162.00,78739,163.60,16.36,828.66,1105.80,100.00,5329.33
162.50,78739,156.20,15.62,820.70,1105.80,99.80,5300.98
163.01,78739,172.20,17.22,824.02,1105.80,100.00,5306.45
163.51,78739,180.30,18.03,822.91,1105.80,100.00,5281.56
164.01,78739,164.10,16.41,822.22,1105.80,0.00,5281.56
164.52,78739,173.60,17.36,822.02,1105.80,99.90,5305.81
165.02,78739,178.20,17.82,824.86,1105.80,100.00,5295.97
165.53,78739,169.40,16.94,814.47,1105.80,100.00,5318.11
166.04,78739,160.80,16.08,807.20,1105.80,0.00,5311.28
166.54,78739,168.70,16.87,799.73,1105.80,99.90,5302.67
167.05,78739,168.60,16.86,808.25,1105.80,100.00,5307.61
167.55,78739,159.20,15.92,810.39,1105.80,100.00,5305.59
168.06,78739,180.80,18.08,814.08,1105.80,100.00,5293.58
168.56,78739,170.80,17.08,817.75,1105.80,99.70,5280.61
169.07,78739,170.00,17.00,824.62,1105.80,100.00,5287.58
169.57,78739,178.00,17.80,824.45,1105.80,99.80,5263.94
170.07,78739,156.80,15.68,810.72,1105.80,100.00,5284.19
170.58,78739,156.60,15.66,817.58,1105.80,100.00,5313.70
171.08,78739,155.40,15.54,817.73,1105.80,0.00,5264.70
171.59,78739,160.70,16.07,816.67,1105.80,99.80,5267.08
172.09,78739,126.40,12.64,652.77,1105.80,100.00,5265.69
172.59,78739,0.20,0.02,652.77,1105.80,83.90,4711.84
173.10,78739,0.20,0.02,652.77,1105.80,28.70,4549.88
173.60,78739,0.70,0.07,652.78,1105.80,12.50,4564.86
174.11,78739,0.60,0.06,652.80,1105.80,12.50,4565.25
174.61,78739,0.20,0.02,652.80,1105.80,18.80,4569.52
175.11,78739,0.40,0.04,652.80,1105.80,21.10,4571.69
175.62,78739,0.40,0.04,652.80,1105.80,15.10,4598.55
176.12,78739,0.60,0.06,652.80,1105.80,0.00,4598.55
176.62,78739,0.40,0.04,652.80,1105.80,17.30,4627.25
177.13,78739,0.40,0.04,652.80,1105.80,0.00,4629.23
177.63,78739,0.40,0.04,652.80,1105.80,17.10,4652.05
178.14,78739,0.60,0.06,652.80,1105.80,14.60,4652.05
178.64,78739,0.20,0.02,652.80,1105.80,24.10,4696.81
179.15,78739,0.50,0.05,652.80,1105.80,17.60,4728.28
179.65,78739,0.30,0.03,652.80,1105.80,20.00,4729.02
180.15,78739,0.30,0.03,652.80,1105.80,16.40,4731.91
180.65,78739,0.50,0.05,652.80,1105.80,17.30,4732.83
181.16,78739,0.30,0.03,652.80,1105.80,18.30,4740.16
181.66,78739,0.40,0.04,652.80,1105.80,17.00,4776.88
182.17,78739,32.10,3.21,810.38,1105.80,22.20,5334.27
182.67,78739,164.30,16.43,692.75,1105.80,97.50,5319.34
183.18,78739,144.40,14.44,721.39,1105.80,100.00,5334.02
183.68,78739,161.80,16.18,749.86,1105.80,99.90,5301.62
184.19,78739,165.40,16.54,767.41,1105.80,100.00,5311.17
184.69,78739,155.00,15.50,780.17,1105.80,99.60,5332.52
185.19,78739,148.30,14.83,792.30,1105.80,100.00,5328.28
185.70,78739,165.60,16.56,794.08,1105.80,99.90,5339.56
186.20,78739,144.70,14.47,802.38,1105.80,100.00,5339.56
186.71,78739,186.10,18.61,801.41,1105.80,99.60,5308.28
187.21,78739,144.40,14.44,804.78,1105.80,0.00,5316.61
187.72,78739,174.50,17.45,811.38,1105.80,99.90,5301.09
188.22,78739,142.50,14.25,812.75,1105.80,99.80,5300.03
188.72,78739,178.10,17.81,818.34,1105.80,100.00,5289.84
189.23,78739,158.20,15.82,816.73,1105.80,100.00,5306.67
189.74,78739,165.00,16.50,820.59,1105.80,100.00,5297.00
190.24,78739,167.10,16.71,820.31,1105.80,100.00,5283.64
190.74,78739,162.30,16.23,820.86,1105.80,100.00,5276.72
191.25,78739,176.60,17.66,824.97,1105.80,100.00,5284.52
191.76,78739,162.30,16.23,825.33,1105.80,99.80,5293.72
192.26,78739,163.00,16.30,821.64,1105.80,100.00,5293.72
192.77,78739,169.60,16.96,822.81,1105.80,99.70,5294.69
193.27,78739,92.70,9.27,646.47,1105.80,97.80,4779.02
193.78,78739,32.00,3.20,836.16,1105.80,59.20,5307.69
194.28,78739,175.30,17.53,804.53,1105.80,98.40,5370.80
194.79,78739,160.10,16.01,808.69,1105.80,100.00,5336.72
195.29,78739,168.10,16.81,813.33,1105.80,100.00,5303.52
195.80,78739,161.80,16.18,813.55,1105.80,100.00,5306.33
196.30,78739,185.20,18.52,819.42,1105.80,100.00,5306.33
196.81,78739,172.10,17.21,818.69,1105.80,99.90,5327.86
197.31,78739,165.00,16.50,809.95,1105.80,100.00,5344.12
197.81,78739,178.40,17.84,799.06,1105.80,99.80,5331.31
198.32,78739,174.50,17.45,810.64,1105.80,100.00,5331.31
198.82,78739,159.10,15.91,813.20,1105.80,100.00,5329.55
199.33,78739,177.40,17.74,813.39,1105.80,99.80,5336.97
199.83,78739,167.20,16.72,758.28,1105.80,99.80,5340.44
200.34,78739,166.90,16.69,723.12,1105.80,99.10,5340.44
200.84,78739,168.60,16.86,680.25,1105.80,99.90,5324.50
201.35,78739,169.20,16.92,685.97,1105.80,0.00,5328.34
201.85,78739,167.30,16.73,662.02,1105.80,99.80,5344.09
202.36,78739,159.50,15.95,660.62,1105.80,100.00,5333.77
202.86,78739,173.90,17.39,662.67,1105.80,100.00,5353.31
203.37,78739,157.70,15.77,661.92,1105.80,99.70,5322.52
203.87,78739,173.30,17.33,665.50,1105.80,100.00,5333.36
204.38,78739,164.80,16.48,667.80,1105.80,100.00,5333.36
204.88,78739,16.70,1.67,489.12,1105.80,90.60,4458.67
205.39,78739,84.10,8.41,565.19,1105.80,0.00,4902.62
205.89,78739,135.70,13.57,565.22,1105.80,86.00,4923.36
