t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
26.76,78885,223.60,22.36,1018.92,1105.92,94.60,4767.20
27.27,78885,76.70,7.67,842.27,1105.92,67.40,4599.25
27.77,78885,0.10,0.01,842.27,1105.92,52.90,4604.89
28.28,78885,0.20,0.02,842.27,1105.92,61.10,4632.30
28.78,78885,0.20,0.02,842.27,1105.92,52.80,4666.22
29.29,78885,69.50,6.95,884.56,1105.92,46.40,5388.69
29.79,78885,146.70,14.67,845.06,1105.92,99.30,5348.48
30.30,78885,107.70,10.77,824.31,1105.92,100.00,5371.80
30.80,78885,114.60,11.46,789.16,1105.92,100.00,5363.17
31.30,78885,142.40,14.24,792.59,1105.92,100.00,5362.81
31.81,78885,140.70,14.07,797.02,1105.92,100.00,5353.55
32.32,78885,131.90,13.19,804.23,1105.92,100.00,5361.39
32.82,78885,132.00,13.20,722.58,1105.92,99.80,5333.33
33.32,78885,138.20,13.82,696.73,1105.92,99.70,5374.03
33.83,78885,128.00,12.80,626.33,1105.92,99.40,5364.20
34.33,78885,122.90,12.29,627.23,1105.92,100.00,5363.00
34.84,78885,146.60,14.66,630.42,1105.92,100.00,5362.84
35.34,78885,140.10,14.01,631.48,1105.92,100.00,5344.81
35.84,78885,153.70,15.37,638.11,1105.92,99.90,5299.03
36.35,78885,146.30,14.63,640.52,1105.92,100.00,5290.47
36.85,78885,154.90,15.49,639.28,1105.92,99.80,5295.36
37.36,78885,135.30,13.53,641.95,1105.92,100.00,5298.81
37.86,78885,147.00,14.70,642.14,1105.92,100.00,5295.16
38.37,78885,155.40,15.54,644.83,1105.92,99.80,5294.62
38.87,78885,149.80,14.98,645.22,1105.92,100.00,5287.08
39.38,78885,166.70,16.67,645.17,1105.92,100.00,5286.70
39.88,78885,179.50,17.95,645.66,1105.92,99.80,5112.20
40.39,78885,268.10,26.81,651.09,1105.92,94.00,4932.86
40.89,78885,52.20,5.22,774.55,1105.92,67.30,5356.22
41.40,78885,134.10,13.41,759.20,1105.92,100.00,5359.53
41.90,78885,127.20,12.72,720.92,1105.92,100.00,5345.62
42.41,78885,147.20,14.72,745.52,1105.92,99.80,5341.52
42.91,78885,149.00,14.90,760.47,1105.92,100.00,5290.08
43.41,78885,138.90,13.89,769.47,1105.92,100.00,5322.39
43.92,78885,137.80,13.78,787.88,1105.92,100.00,5352.23
44.42,78885,129.80,12.98,788.39,1105.92,100.00,5333.11
44.93,78885,156.30,15.63,794.25,1105.92,100.00,5310.34
45.43,78885,129.30,12.93,793.50,1105.92,100.00,5292.95
45.94,78885,148.30,14.83,800.58,1105.92,99.90,5305.38
46.44,78885,164.00,16.40,802.72,1105.92,100.00,5278.44
46.95,78885,146.00,14.60,805.34,1105.92,100.00,5266.41
47.45,78885,158.60,15.86,808.77,1105.92,100.00,5300.34
47.96,78885,173.30,17.33,817.53,1105.92,99.60,5277.83
48.46,78885,160.80,16.08,818.25,1105.92,100.00,5274.42
48.96,78885,173.20,17.32,821.81,1105.92,100.00,5291.83
49.47,78885,158.70,15.87,820.53,1105.92,100.00,5280.14
49.97,78885,164.00,16.40,827.31,1105.92,100.00,5293.00
50.48,78885,159.30,15.93,827.80,1105.92,100.00,5293.00
50.98,78885,176.60,17.66,828.34,1105.92,99.80,5047.48
51.49,78885,255.10,25.51,649.23,1105.92,97.40,4598.31
51.99,78885,0.10,0.01,649.23,1105.92,65.10,4387.88
52.50,78885,137.50,13.75,796.91,1105.92,0.00,4463.30
53.00,78885,155.60,15.56,807.05,1105.92,92.80,5290.34
53.50,78885,145.60,14.56,805.28,1105.92,100.00,5285.05
54.01,78885,157.60,15.76,809.39,1105.92,100.00,5294.28
54.51,78885,158.50,15.85,814.86,1105.92,100.00,5294.28
55.02,78885,169.00,16.90,817.86,1105.92,100.00,5295.31
55.52,78885,163.20,16.32,819.64,1105.92,100.00,5297.20
56.03,78885,160.70,16.07,824.58,1105.92,100.00,5311.80
56.53,78885,147.60,14.76,809.42,1105.92,100.00,5319.02
57.04,78885,174.70,17.47,797.42,1105.92,100.00,5294.38
57.54,78885,155.20,15.52,808.38,1105.92,100.00,5294.38
58.05,78885,160.50,16.05,798.31,1105.92,100.00,5317.53
58.55,78885,143.30,14.33,800.73,1105.92,0.00,5317.58
59.06,78885,140.10,14.01,801.70,1105.92,100.00,5293.97
59.56,78885,149.50,14.95,807.06,1105.92,97.40,5321.80
60.07,78885,149.70,14.97,807.53,1105.92,99.80,5313.56
60.57,78885,164.40,16.44,813.27,1105.92,100.00,5288.02
61.07,78885,157.10,15.71,815.56,1105.92,99.60,5298.52
61.58,78885,162.80,16.28,816.48,1105.92,100.00,5298.39
62.08,78885,157.80,15.78,819.84,1105.92,99.80,5291.55
62.59,78885,182.80,18.28,822.78,1105.92,99.70,5121.58
63.09,78885,35.60,3.56,643.56,1105.92,80.80,4412.27
63.60,78885,105.60,10.56,798.98,1105.92,61.70,4412.27
64.10,78885,141.80,14.18,796.27,1105.92,99.70,5308.33
64.61,78885,129.50,12.95,802.88,1105.92,100.00,5289.16
65.11,78885,151.60,15.16,808.41,1105.92,99.60,5312.34
65.62,78885,147.90,14.79,817.45,1105.92,99.80,5263.30
66.12,78885,151.70,15.17,805.62,1105.92,100.00,5301.30
66.62,78885,146.70,14.67,797.72,1105.92,0.00,5296.05
67.13,78885,151.70,15.17,799.55,1105.92,100.00,5290.31
67.64,78885,159.00,15.90,808.22,1105.92,100.00,5286.95
68.14,78885,150.50,15.05,801.84,1105.92,99.90,5271.34
68.64,78885,153.30,15.33,805.77,1105.92,0.00,5275.48
69.15,78885,147.50,14.75,806.61,1105.92,99.90,5269.59
69.66,78885,152.40,15.24,812.97,1105.92,100.00,5285.80
70.16,78885,156.20,15.62,815.08,1105.92,100.00,5288.30
70.66,78885,152.60,15.26,816.86,1105.92,100.00,5288.30
71.17,78885,154.00,15.40,814.86,1105.92,100.00,5270.56
71.67,78885,162.30,16.23,820.84,1105.92,100.00,5261.38
72.18,78885,161.70,16.17,824.03,1105.92,100.00,5271.42
72.68,78885,150.70,15.07,819.80,1105.92,100.00,5271.42
73.19,78885,169.40,16.94,832.22,1105.92,100.00,5096.80
73.69,78885,210.60,21.06,837.58,1105.92,0.00,4944.25
74.20,78885,142.80,14.28,659.02,1105.92,85.40,4230.58
74.70,78885,97.30,9.73,827.05,1105.92,67.50,4230.58
75.20,78885,154.90,15.49,839.30,1105.92,100.00,5282.67
75.71,78885,142.70,14.27,841.16,1105.92,100.00,5276.50
76.21,78885,149.90,14.99,836.80,1105.92,100.00,5266.36
76.71,78885,156.90,15.69,829.92,1105.92,100.00,5260.77
77.22,78885,146.30,14.63,829.80,1105.92,100.00,5271.53
77.72,78885,163.70,16.37,833.59,1105.92,0.00,5261.59
78.23,78885,164.40,16.44,825.86,1105.92,100.00,5259.47
78.73,78885,161.80,16.18,821.17,1105.92,99.80,5263.33
79.24,78885,160.20,16.02,823.08,1105.92,100.00,5264.02
79.74,78885,166.90,16.69,826.77,1105.92,100.00,5255.52
80.25,78885,163.30,16.33,827.83,1105.92,100.00,5253.42
80.75,78885,164.00,16.40,824.98,1105.92,99.70,5261.80
81.26,78885,162.80,16.28,826.16,1105.92,100.00,5256.28
81.76,78885,166.00,16.60,827.58,1105.92,100.00,5262.98
82.27,78885,166.50,16.65,828.19,1105.92,100.00,5243.34
82.77,78885,163.80,16.38,828.80,1105.92,100.00,5253.38
83.28,78885,167.00,16.70,819.73,1105.92,100.00,5242.81
83.78,78885,168.20,16.82,823.39,1105.92,100.00,5251.47
84.29,78885,168.90,16.89,819.38,1105.92,99.90,5076.03
84.79,78885,196.20,19.62,823.83,1105.92,99.60,4920.72
85.30,78885,24.60,2.46,647.78,1105.92,71.30,4412.94
85.80,78885,118.50,11.85,816.75,1105.92,81.80,5317.52
86.31,78885,150.90,15.09,817.23,1105.92,100.00,5289.00
86.81,78885,150.10,15.01,818.11,1105.92,100.00,5290.73
87.32,78885,155.00,15.50,820.14,1105.92,100.00,5263.45
87.83,78885,169.40,16.94,825.64,1105.92,100.00,5252.55
88.33,78885,164.90,16.49,826.81,1105.92,100.00,5272.39
88.83,78885,165.40,16.54,827.53,1105.92,100.00,5274.53
89.34,78885,171.20,17.12,827.19,1105.92,100.00,5271.30
89.84,78885,153.70,15.37,830.97,1105.92,100.00,5280.81
90.35,78885,158.20,15.82,812.44,1105.92,99.80,5295.89
90.85,78885,164.20,16.42,813.95,1105.92,100.00,5281.81
91.36,78885,165.80,16.58,813.84,1105.92,99.90,5293.67
91.86,78885,168.10,16.81,823.20,1105.92,100.00,5289.58
92.37,78885,158.30,15.83,823.53,1105.92,100.00,5284.22
92.87,78885,154.70,15.47,826.30,1105.92,99.80,5284.22
93.38,78885,158.00,15.80,829.95,1105.92,100.00,5303.06
93.88,78885,162.30,16.23,827.39,1105.92,100.00,5289.67
94.39,78885,157.50,15.75,824.95,1105.92,99.90,5289.05
94.89,78885,165.20,16.52,825.45,1105.92,100.00,5282.47
95.40,78885,179.70,17.97,828.75,1105.92,99.90,5130.31
95.90,78885,193.40,19.34,836.92,1105.92,99.40,5001.34
96.40,78885,119.10,11.91,843.27,1105.92,79.00,4488.91
96.91,78885,215.20,21.52,832.91,1105.92,89.60,5302.81
97.41,78885,169.30,16.93,833.14,1105.92,99.90,5278.52
97.92,78885,136.80,13.68,832.58,1105.92,99.80,5282.17
98.42,78885,151.10,15.11,837.62,1105.92,100.00,5239.17
98.93,78885,166.40,16.64,837.70,1105.92,100.00,5246.16
99.43,78885,157.70,15.77,833.64,1105.92,100.00,5265.73
99.94,78885,160.40,16.04,831.72,1105.92,100.00,5259.95
100.44,78885,152.10,15.21,831.59,1105.92,100.00,5253.23
100.95,78885,161.60,16.16,834.70,1105.92,99.80,5258.53
101.45,78885,163.90,16.39,833.00,1105.92,99.80,5246.75
101.96,78885,163.80,16.38,829.20,1105.92,99.40,5265.73
102.46,78885,162.40,16.24,826.72,1105.92,100.00,5280.64
102.96,78885,167.40,16.74,810.67,1105.92,100.00,5280.64
103.47,78885,166.40,16.64,816.39,1105.92,99.90,5268.59
103.97,78885,174.30,17.43,822.91,1105.92,0.00,5276.03
104.48,78885,165.70,16.57,822.69,1105.92,99.90,5284.56
104.98,78885,163.00,16.30,821.58,1105.92,100.00,5258.86
105.49,78885,171.00,17.10,825.02,1105.92,100.00,5239.88
105.99,78885,168.10,16.81,822.66,1105.92,100.00,5239.88
106.50,78885,142.60,14.26,642.16,1105.92,100.00,5057.70
107.00,78885,0.20,0.02,642.16,1105.92,0.00,4934.05
107.51,78885,0.20,0.02,642.16,1105.92,86.40,4416.91
108.01,78885,100.70,10.07,810.69,1105.92,42.90,5241.22
108.52,78885,159.60,15.96,813.55,1105.92,85.00,5280.09
109.02,78885,152.40,15.24,820.36,1105.92,100.00,5278.36
109.52,78885,162.10,16.21,816.70,1105.92,100.00,5265.61
110.03,78885,151.30,15.13,821.77,1105.92,0.00,5274.20
110.53,78885,163.40,16.34,817.72,1105.92,99.90,5295.89
111.04,78885,159.60,15.96,814.70,1105.92,100.00,5295.94
111.54,78885,165.50,16.55,794.16,1105.92,99.90,5319.81
112.05,78885,164.40,16.44,784.66,1105.92,100.00,5302.59
112.56,78885,172.90,17.29,798.66,1105.92,99.80,5319.94
113.06,78885,152.60,15.26,800.31,1105.92,100.00,5319.02
113.57,78885,169.50,16.95,803.67,1105.92,100.00,5319.02
114.07,78885,163.50,16.35,783.83,1105.92,100.00,5320.97
114.58,78885,166.50,16.65,785.83,1105.92,99.90,5290.31
115.08,78885,167.30,16.73,789.30,1105.92,100.00,5303.91
115.58,78885,167.40,16.74,789.83,1105.92,99.80,5256.00
116.09,78885,161.70,16.17,736.23,1105.92,100.00,5264.55
116.59,78885,173.10,17.31,737.06,1105.92,100.00,5271.20
117.10,78885,172.90,17.29,737.20,1105.92,100.00,5275.92
117.60,78885,166.80,16.68,701.81,1105.92,100.00,5262.16
118.11,78885,171.00,17.10,702.09,1105.92,100.00,5092.44
118.61,78885,30.90,3.09,537.86,1105.92,91.40,4409.75
119.11,78885,1.30,0.13,540.70,1105.92,38.40,4239.03
119.61,78885,155.80,15.58,805.64,1105.92,98.60,5305.02
120.12,78885,140.00,14.00,796.11,1105.92,100.00,5301.39
120.63,78885,158.80,15.88,799.86,1105.92,100.00,5324.78
121.13,78885,157.80,15.78,799.80,1105.92,0.00,5321.41
121.64,78885,158.50,15.85,790.31,1105.92,100.00,5306.30
122.14,78885,169.00,16.90,787.20,1105.92,100.00,5322.27
122.65,78885,165.80,16.58,793.75,1105.92,100.00,5334.45
123.15,78885,159.20,15.92,798.98,1105.92,100.00,5315.03
123.66,78885,174.60,17.46,805.09,1105.92,99.80,5300.45
124.16,78885,153.30,15.33,805.20,1105.92,100.00,5300.45
124.67,78885,168.40,16.84,808.09,1105.92,99.80,5311.31
125.17,78885,171.20,17.12,815.78,1105.92,100.00,5313.69
125.68,78885,168.80,16.88,816.56,1105.92,100.00,5299.31
126.18,78885,162.90,16.29,815.25,1105.92,100.00,5288.33
126.69,78885,166.70,16.67,820.25,1105.92,99.60,5295.14
127.19,78885,168.90,16.89,827.22,1105.92,99.60,5271.94
127.70,78885,168.70,16.87,827.55,1105.92,100.00,5268.89
128.20,78885,170.90,17.09,827.14,1105.92,100.00,5254.38
128.71,78885,167.70,16.77,827.50,1105.92,100.00,5270.14
129.21,78885,159.70,15.97,826.62,1105.92,0.00,5256.98
129.72,78885,160.30,16.03,652.16,1105.92,99.40,4739.48
130.22,78885,0.20,0.02,652.16,1105.92,0.00,4405.80
130.73,78885,47.20,4.72,806.45,1105.92,68.20,5290.56
131.23,78885,156.10,15.61,802.14,1105.92,100.00,5322.38
131.74,78885,152.00,15.20,807.41,1105.92,100.00,5323.22
132.24,78885,160.40,16.04,817.55,1105.92,100.00,5295.06
132.75,78885,165.10,16.51,823.16,1105.92,99.90,5277.64
133.25,78885,158.40,15.84,820.11,1105.92,99.80,5302.91
133.76,78885,174.70,17.47,818.84,1105.92,100.00,5313.36
134.26,78885,148.50,14.85,806.38,1105.92,100.00,5285.44
134.77,78885,165.10,16.51,810.97,1105.92,100.00,5299.70
135.27,78885,170.10,17.01,804.55,1105.92,100.00,5295.88
135.78,78885,158.00,15.80,801.56,1105.92,100.00,5287.62
136.28,78885,161.00,16.10,811.42,1105.92,0.00,5302.05
136.78,78885,165.20,16.52,811.25,1105.92,99.90,5296.59
137.29,78885,164.50,16.45,813.14,1105.92,100.00,5288.00
137.79,78885,161.40,16.14,823.05,1105.92,100.00,5305.83
138.30,78885,150.60,15.06,821.55,1105.92,0.00,5305.83
138.80,78885,164.30,16.43,819.81,1105.92,99.90,5275.83
139.31,78885,149.10,14.91,823.41,1105.92,100.00,5281.52
139.81,78885,172.00,17.20,829.39,1105.92,99.80,5280.67
140.32,78885,166.70,16.67,833.89,1105.92,100.00,5248.25
140.82,78885,184.00,18.40,838.02,1105.92,99.60,4936.34
141.32,78885,90.30,9.03,659.36,1105.92,100.00,4936.34
141.82,78885,95.50,9.55,841.52,1105.92,73.20,5048.91
142.33,78885,158.50,15.85,815.69,1105.92,100.00,5329.33
142.83,78885,162.70,16.27,810.97,1105.92,99.80,5300.22
143.34,78885,154.10,15.41,817.98,1105.92,100.00,5305.14
143.84,78885,158.50,15.85,822.22,1105.92,100.00,5280.27
144.35,78885,164.50,16.45,820.83,1105.92,100.00,5281.56
144.85,78885,164.00,16.40,821.70,1105.92,99.90,5305.78
145.36,78885,164.00,16.40,822.39,1105.92,100.00,5295.83
145.86,78885,171.30,17.13,821.14,1105.92,100.00,5316.05
146.36,78885,155.60,15.56,811.08,1105.92,100.00,5311.28
146.87,78885,173.60,17.36,799.75,1105.92,99.90,5301.47
147.37,78885,151.10,15.11,787.95,1105.92,100.00,5306.47
147.88,78885,164.50,16.45,806.55,1105.92,100.00,5306.67
148.38,78885,161.10,16.11,803.30,1105.92,100.00,5293.41
148.89,78885,169.60,16.96,807.98,1105.92,99.70,5280.72
149.39,78885,156.90,15.69,810.09,1105.92,100.00,5287.58
149.90,78885,177.10,17.71,813.41,1105.92,99.80,5262.97
150.40,78885,149.00,14.90,812.17,1105.92,100.00,5284.19
150.91,78885,152.60,15.26,810.33,1105.92,100.00,5311.94
151.41,78885,150.30,15.03,793.97,1105.92,100.00,5264.70
151.92,78885,159.90,15.99,718.44,1105.92,99.80,5267.14
152.42,78885,106.10,10.61,555.38,1105.92,100.00,5265.69
152.92,78885,0.20,0.02,555.38,1105.92,84.90,4711.84
153.43,78885,0.20,0.02,555.38,1105.92,28.60,4549.88
153.93,78885,0.70,0.07,555.38,1105.92,12.40,4564.86
154.43,78885,0.80,0.08,555.38,1105.92,12.50,4565.22
154.94,78885,0.30,0.03,555.38,1105.92,18.80,4569.47
155.44,78885,0.40,0.04,555.38,1105.92,20.90,4571.69
155.95,78885,0.60,0.06,555.38,1105.92,15.30,4598.55
156.45,78885,0.70,0.07,555.39,1105.92,25.00,4598.55
156.96,78885,0.40,0.04,555.39,1105.92,17.30,4627.25
157.46,78885,0.40,0.04,555.39,1105.92,0.00,4629.19
157.97,78885,0.40,0.04,555.39,1105.92,17.00,4651.98
158.47,78885,0.70,0.07,555.39,1105.92,14.80,4652.05
158.98,78885,0.30,0.03,555.39,1105.92,24.10,4696.81
159.48,78885,0.70,0.07,555.39,1105.92,18.20,4728.28
159.98,78885,0.40,0.04,555.39,1105.92,20.00,4729.02
160.49,78885,0.20,0.02,555.39,1105.92,16.40,4731.91
161.00,78885,0.40,0.04,555.39,1105.92,17.40,4732.83
161.50,78885,0.40,0.04,555.39,1105.92,18.30,4742.67
162.00,78885,0.40,0.04,555.39,1105.92,17.10,4776.88
162.51,78885,19.60,1.96,780.95,1105.92,22.20,5334.27
163.01,78885,167.80,16.78,704.61,1105.92,97.50,5319.34
163.52,78885,150.10,15.01,717.58,1105.92,100.00,5334.02
164.02,78885,156.40,15.64,739.52,1105.92,99.90,5301.62
164.53,78885,151.30,15.13,753.89,1105.92,100.00,5311.17
165.03,78885,147.10,14.71,770.78,1105.92,99.60,5328.62
165.53,78885,148.80,14.88,782.81,1105.92,100.00,5328.78
166.03,78885,153.10,15.31,790.72,1105.92,99.90,5354.59
166.53,78885,160.50,16.05,804.97,1105.92,100.00,5339.56
167.04,78885,143.60,14.36,806.08,1105.92,99.60,5308.16
167.54,78885,154.20,15.42,808.97,1105.92,100.00,5316.61
168.05,78885,150.50,15.05,810.45,1105.92,99.90,5300.88
168.55,78885,144.80,14.48,807.14,1105.92,99.80,5300.03
169.06,78885,164.20,16.42,811.33,1105.92,100.00,5289.73
169.56,78885,162.40,16.24,811.23,1105.92,100.00,5306.67
170.07,78885,167.70,16.77,811.75,1105.92,100.00,5297.30
170.57,78885,159.80,15.98,813.97,1105.92,100.00,5283.64
171.07,78885,166.80,16.68,826.80,1105.92,100.00,5276.81
171.58,78885,163.40,16.34,833.58,1105.92,100.00,5284.52
172.08,78885,172.40,17.24,839.62,1105.92,99.80,5293.69
172.59,78885,142.70,14.27,841.75,1105.92,100.00,5293.72
173.09,78885,154.90,15.49,842.78,1105.92,99.70,5294.64
173.60,78885,141.60,14.16,664.77,1105.92,97.80,4777.94
174.10,78885,0.80,0.08,664.84,1105.92,58.90,5301.16
174.61,78885,159.80,15.98,814.44,1105.92,98.50,5361.09
175.11,78885,137.90,13.79,803.31,1105.92,100.00,5333.94
175.62,78885,155.70,15.57,752.89,1105.92,100.00,5300.28
176.12,78885,177.10,17.71,771.77,1105.92,100.00,5305.69
176.63,78885,155.40,15.54,780.28,1105.92,100.00,5306.33
177.13,78885,155.20,15.52,784.20,1105.92,99.90,5336.67
177.64,78885,164.50,16.45,805.27,1105.92,100.00,5344.12
178.14,78885,161.90,16.19,810.33,1105.92,99.80,5330.08
178.65,78885,164.30,16.43,814.98,1105.92,100.00,5331.31
179.15,78885,154.50,15.45,814.97,1105.92,100.00,5328.92
179.66,78885,179.50,17.95,818.81,1105.92,99.80,5336.97
180.16,78885,147.10,14.71,816.81,1105.92,99.80,5340.44
180.67,78885,157.00,15.70,822.11,1105.92,99.10,5340.44
181.17,78885,166.30,16.63,810.94,1105.92,99.90,5323.89
181.67,78885,162.00,16.20,812.69,1105.92,100.00,5328.34
182.18,78885,156.30,15.63,818.95,1105.92,99.80,5343.58
182.68,78885,170.70,17.07,819.73,1105.92,100.00,5333.77
183.19,78885,156.10,15.61,821.83,1105.92,100.00,5352.45
183.69,78885,173.40,17.34,821.27,1105.92,99.70,5322.52
184.20,78885,149.70,14.97,822.97,1105.92,100.00,5333.64
184.70,78885,162.10,16.21,824.16,1105.92,100.00,5333.36
185.21,78885,68.00,6.80,645.67,1105.92,91.40,4458.55
185.71,78885,43.00,4.30,721.08,1105.92,40.00,4902.62
186.22,78885,138.40,13.84,721.11,1105.92,86.00,4923.36
