t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
28.82,82309,0.10,0.01,490.05,1114.16,35.20,6289.12
29.32,82309,0.20,0.02,490.05,1114.16,28.50,6291.73
29.82,82309,0.20,0.02,490.05,1114.16,24.40,6341.86
30.33,82309,0.20,0.02,490.05,1114.16,40.00,6387.56
30.83,82309,0.20,0.02,490.05,1114.16,22.60,6385.45
31.34,82309,0.20,0.02,490.05,1114.16,22.80,6299.64
31.84,82309,0.10,0.01,490.05,1114.16,28.20,6237.67
32.34,82309,0.20,0.02,490.05,1114.16,22.80,6253.81
32.85,82309,0.20,0.02,490.05,1114.16,0.00,6253.81
33.35,82309,0.20,0.02,490.05,1114.16,58.70,6234.12
33.86,82309,0.20,0.02,490.05,1114.16,54.50,6234.12
34.36,82309,0.20,0.02,490.05,1114.16,56.00,6211.31
34.87,82309,0.10,0.01,490.05,1114.16,54.10,6211.31
35.37,82309,0.30,0.03,490.09,1114.16,56.70,6214.69
35.88,82309,0.10,0.01,490.09,1114.16,58.50,6214.69
36.38,82309,0.30,0.03,490.09,1114.16,58.40,6206.19
36.89,82309,0.20,0.02,490.09,1114.16,0.00,6206.19
37.39,82309,0.10,0.01,490.09,1114.16,40.90,6170.97
37.90,82309,0.20,0.02,490.09,1114.16,0.00,6172.39
38.40,82309,0.20,0.02,490.09,1114.16,38.30,6170.17
38.91,82309,0.10,0.01,490.09,1114.16,0.00,6193.78
39.41,82309,0.30,0.03,490.09,1114.16,39.70,6303.97
39.92,82309,0.20,0.02,490.09,1114.16,0.00,6317.19
40.42,82309,0.10,0.01,490.09,1114.16,25.50,6136.02
40.93,82309,0.20,0.02,490.09,1114.16,0.00,6136.02
41.43,82309,0.20,0.02,490.09,1114.16,24.00,6017.80
41.94,82309,0.10,0.01,490.09,1114.16,0.00,5980.52
42.44,82309,0.30,0.03,490.09,1114.16,37.80,5985.19
42.95,82309,0.20,0.02,490.09,1114.16,0.00,5985.19
43.45,82309,0.20,0.02,490.09,1114.16,56.70,5921.08
43.95,82309,0.20,0.02,490.09,1114.16,0.00,5921.08
44.46,82309,0.20,0.02,490.11,1114.16,53.30,5908.92
44.96,82309,0.10,0.01,490.11,1114.16,0.00,5908.92
45.47,82309,0.20,0.02,490.11,1114.16,52.90,5908.27
45.97,82309,0.20,0.02,490.11,1114.16,0.00,5908.27
46.48,82309,24.10,2.41,809.02,1114.16,60.00,5727.19
46.98,82309,155.60,15.56,858.02,1114.16,0.00,5727.19
47.49,82309,128.90,12.89,836.91,1114.16,98.70,5559.27
47.99,82309,111.30,11.13,834.20,1114.16,99.70,5559.27
48.50,82309,137.30,13.73,710.44,1114.16,99.80,5489.59
49.00,82309,113.70,11.37,685.73,1114.16,0.00,5489.59
49.50,82309,144.00,14.40,698.30,1114.16,100.00,5456.33
50.01,82309,146.00,14.60,717.94,1114.16,0.00,5437.16
50.51,82309,169.20,16.92,723.59,1114.16,99.80,5448.73
51.02,82309,128.70,12.87,726.81,1114.16,100.00,5448.73
51.52,82309,143.60,14.36,740.42,1114.16,100.00,5433.92
52.02,82309,114.60,11.46,720.52,1114.16,0.00,5433.92
52.53,82309,150.90,15.09,732.42,1114.16,99.80,5512.19
53.03,82309,126.70,12.67,735.81,1114.16,0.00,5512.19
53.54,82309,155.90,15.59,739.50,1114.16,99.70,5367.23
54.04,82309,150.70,15.07,741.78,1114.16,100.00,5367.23
54.55,82309,163.50,16.35,743.72,1114.16,100.00,5372.80
55.05,82309,141.30,14.13,728.98,1114.16,100.00,5392.53
55.55,82309,157.20,15.72,732.22,1114.16,100.00,5386.44
56.06,82309,147.40,14.74,741.97,1114.16,0.00,5372.23
56.56,82309,162.50,16.25,746.50,1114.16,100.00,5385.44
57.07,82309,145.20,14.52,751.67,1114.16,0.00,5396.81
57.57,82309,158.70,15.87,752.75,1114.16,100.00,5392.14
58.08,82309,149.90,14.99,757.66,1114.16,100.00,5229.64
58.58,82309,89.80,8.98,595.97,1114.16,82.40,4426.22
59.09,82309,129.10,12.91,782.92,1114.16,61.30,5425.73
59.59,82309,135.40,13.54,806.56,1114.16,99.40,5359.56
60.10,82309,107.20,10.72,808.50,1114.16,0.00,5359.56
60.60,82309,136.90,13.69,817.31,1114.16,100.00,5350.98
61.11,82309,137.80,13.78,797.06,1114.16,0.00,5350.98
61.62,82309,128.00,12.80,785.89,1114.16,100.00,5362.12
62.12,82309,149.80,14.98,765.47,1114.16,100.00,5362.12
62.63,82309,143.20,14.32,771.44,1114.16,100.00,5378.64
63.13,82309,126.40,12.64,779.44,1114.16,99.20,5378.64
63.63,82309,152.70,15.27,803.22,1114.16,99.80,5350.39
64.14,82309,126.90,12.69,811.84,1114.16,100.00,5350.39
64.64,82309,131.90,13.19,819.31,1114.16,100.00,5336.91
65.15,82309,153.30,15.33,822.06,1114.16,100.00,5336.91
65.65,82309,140.80,14.08,820.59,1114.16,100.00,5344.59
66.16,82309,120.60,12.06,830.34,1114.16,0.00,5344.59
66.66,82309,146.90,14.69,831.83,1114.16,99.90,5305.53
67.17,82309,144.80,14.48,834.16,1114.16,0.00,5305.53
67.67,82309,130.60,13.06,842.48,1114.16,100.00,5301.61
68.17,82309,143.30,14.33,841.28,1114.16,0.00,5272.77
68.68,82309,140.40,14.04,844.42,1114.16,99.90,5285.03
69.18,82309,119.20,11.92,843.67,1114.16,0.00,5285.03
69.69,82309,141.70,14.17,839.94,1114.16,99.80,5280.92
70.19,82309,125.60,12.56,844.56,1114.16,100.00,5280.92
70.70,82309,205.00,20.50,846.86,1114.16,98.00,4645.47
71.20,82309,130.20,13.02,664.36,1114.16,0.00,4311.09
71.71,82309,145.70,14.57,805.52,1114.16,81.60,5300.44
72.21,82309,131.60,13.16,813.58,1114.16,100.00,5298.09
72.72,82309,115.90,11.59,819.83,1114.16,100.00,5326.61
73.23,82309,137.10,13.71,813.20,1114.16,100.00,5317.41
73.73,82309,147.30,14.73,805.34,1114.16,100.00,5308.98
74.24,82309,135.80,13.58,800.27,1114.16,0.00,5308.98
74.74,82309,142.10,14.21,813.05,1114.16,99.90,5323.19
75.25,82309,148.20,14.82,818.16,1114.16,100.00,5323.19
75.75,82309,120.70,12.07,818.84,1114.16,100.00,5325.72
76.26,82309,125.20,12.52,824.06,1114.16,0.00,5325.72
76.76,82309,119.80,11.98,827.92,1114.16,99.90,5332.33
77.27,82309,129.00,12.90,831.73,1114.16,100.00,5330.58
77.77,82309,138.40,13.84,808.02,1114.16,100.00,5334.67
78.28,82309,141.80,14.18,783.67,1114.16,100.00,5315.56
78.78,82309,137.00,13.70,739.58,1114.16,100.00,5327.92
79.29,82309,147.50,14.75,701.81,1114.16,100.00,5310.23
79.79,82309,151.70,15.17,698.22,1114.16,100.00,5324.38
80.29,82309,150.90,15.09,699.00,1114.16,0.00,5324.38
80.80,82309,142.80,14.28,685.67,1114.16,99.90,5313.41
81.30,82309,157.60,15.76,688.95,1114.16,0.00,5313.41
81.81,82309,135.10,13.51,689.17,1114.16,99.90,5317.27
82.31,82309,179.90,17.99,691.45,1114.16,100.00,5318.53
82.81,82309,303.10,30.31,521.20,1114.16,86.30,4461.34
83.32,82309,61.90,6.19,816.14,1114.16,0.00,5021.28
83.82,82309,141.30,14.13,815.45,1114.16,85.80,5295.38
84.33,82309,133.20,13.32,817.64,1114.16,100.00,5314.48
84.83,82309,150.20,15.02,816.75,1114.16,100.00,5314.34
85.34,82309,161.70,16.17,817.27,1114.16,0.00,5333.77
85.84,82309,157.90,15.79,827.23,1114.16,100.00,5313.97
86.35,82309,153.90,15.39,829.70,1114.16,100.00,5313.97
86.85,82309,157.20,15.72,822.52,1114.16,100.00,5304.66
87.36,82309,147.00,14.70,825.17,1114.16,100.00,5304.66
87.86,82309,156.70,15.67,825.84,1114.16,100.00,5315.52
88.37,82309,145.50,14.55,825.92,1114.16,0.00,5315.52
88.87,82309,155.70,15.57,828.97,1114.16,99.90,5322.84
89.38,82309,147.90,14.79,825.11,1114.16,100.00,5308.95
89.88,82309,157.00,15.70,826.75,1114.16,100.00,5318.42
90.38,82309,146.40,14.64,827.69,1114.16,0.00,5318.42
90.89,82309,152.80,15.28,821.69,1114.16,99.90,5309.95
91.39,82309,145.20,14.52,819.78,1114.16,0.00,5309.95
91.89,82309,148.00,14.80,819.97,1114.16,99.80,5308.42
92.40,82309,157.70,15.77,820.78,1114.16,100.00,5308.42
92.90,82309,147.80,14.78,822.00,1114.16,100.00,5140.55
93.41,82309,214.20,21.42,827.34,1114.16,0.00,4978.34
93.91,82309,193.90,19.39,659.62,1114.16,96.90,4667.41
94.42,82309,106.30,10.63,834.59,1114.16,0.00,4667.41
94.92,82309,150.30,15.03,835.31,1114.16,87.70,5255.33
95.43,82309,142.30,14.23,832.72,1114.16,0.00,5255.33
95.93,82309,151.30,15.13,835.25,1114.16,100.00,5295.50
96.44,82309,151.80,15.18,828.22,1114.16,0.00,5294.61
96.94,82309,147.30,14.73,815.95,1114.16,99.90,5284.41
97.45,82309,152.20,15.22,819.11,1114.16,0.00,5281.78
97.95,82309,162.40,16.24,822.64,1114.16,100.00,5288.78
98.46,82309,149.30,14.93,824.00,1114.16,0.00,5283.41
98.96,82309,154.20,15.42,828.88,1114.16,100.00,5284.30
99.46,82309,144.90,14.49,829.17,1114.16,0.00,5284.30
99.97,82309,136.20,13.62,812.44,1114.16,99.90,5324.50
100.47,82309,132.80,13.28,814.17,1114.16,0.00,5318.11
100.97,82309,128.20,12.82,810.39,1114.16,99.90,5319.30
101.48,82309,145.20,14.52,803.08,1114.16,100.00,5326.33
101.98,82309,148.80,14.88,814.55,1114.16,100.00,5293.17
102.49,82309,136.90,13.69,817.41,1114.16,0.00,5293.17
102.99,82309,154.50,15.45,820.58,1114.16,99.80,5272.36
103.49,82309,161.00,16.10,826.77,1114.16,0.00,5272.36
104.00,82309,149.70,14.97,837.58,1114.16,100.00,5284.09
104.50,82309,148.10,14.81,839.20,1114.16,0.00,5284.09
105.01,82309,152.40,15.24,844.14,1114.16,100.00,5117.69
105.51,82309,205.90,20.59,666.92,1114.16,95.90,4763.73
106.02,82309,76.10,7.61,820.81,1114.16,67.20,5289.09
106.52,82309,135.10,13.51,830.31,1114.16,0.00,5262.05
107.03,82309,147.90,14.79,819.55,1114.16,99.90,5275.36
107.54,82309,143.70,14.37,818.55,1114.16,100.00,5275.89
108.04,82309,140.60,14.06,822.20,1114.16,100.00,5270.23
108.54,82309,160.20,16.02,827.39,1114.16,0.00,5262.58
109.05,82309,155.80,15.58,828.20,1114.16,99.80,5269.14
109.55,82309,149.60,14.96,819.00,1114.16,0.00,5269.14
110.06,82309,141.50,14.15,811.64,1114.16,100.00,5283.72
110.56,82309,143.80,14.38,782.64,1114.16,0.00,5283.72
111.07,82309,145.80,14.58,794.53,1114.16,100.00,5285.73
111.57,82309,167.90,16.79,811.97,1114.16,0.00,5285.73
112.07,82309,134.60,13.46,811.14,1114.16,100.00,5276.64
112.58,82309,137.40,13.74,817.81,1114.16,0.00,5276.64
113.09,82309,146.30,14.63,830.80,1114.16,100.00,5260.58
113.59,82309,150.80,15.08,836.48,1114.16,99.10,5260.58
114.10,82309,147.50,14.75,839.09,1114.16,100.00,5234.33
114.60,82309,141.30,14.13,846.98,1114.16,0.00,5251.16
115.11,82309,134.00,13.40,849.42,1114.16,99.70,5261.25
115.61,82309,156.10,15.61,856.41,1114.16,0.00,5261.25
116.12,82309,157.20,15.72,864.19,1114.16,99.80,5258.78
116.62,82309,148.20,14.82,866.66,1114.16,100.00,5248.17
117.12,82309,147.10,14.71,866.84,1114.16,100.00,5254.23
117.63,82309,167.40,16.74,864.02,1114.16,0.00,5254.23
118.14,82309,41.10,4.11,685.06,1114.16,99.10,4763.02
118.64,82309,109.30,10.93,875.73,1114.16,0.00,4763.02
119.15,82309,160.30,16.03,814.64,1114.16,81.20,5278.19
119.65,82309,137.10,13.71,817.89,1114.16,0.00,5258.17
120.16,82309,149.80,14.98,819.81,1114.16,100.00,5276.61
120.66,82309,145.20,14.52,822.19,1114.16,100.00,5276.61
121.17,82309,130.30,13.03,818.38,1114.16,100.00,5276.20
121.67,82309,145.90,14.59,818.12,1114.16,100.00,5276.20
122.17,82309,126.40,12.64,751.20,1114.16,99.70,5310.34
122.68,82309,147.90,14.79,763.02,1114.16,100.00,5310.34
123.18,82309,127.60,12.76,711.72,1114.16,100.00,5302.73
123.69,82309,148.30,14.83,690.83,1114.16,100.00,5302.73
124.19,82309,123.40,12.34,664.89,1114.16,100.00,5307.92
124.70,82309,140.40,14.04,671.34,1114.16,0.00,5287.58
125.20,82309,146.10,14.61,672.33,1114.16,100.00,5278.78
125.71,82309,140.60,14.06,674.50,1114.16,0.00,5278.81
126.21,82309,152.80,15.28,683.56,1114.16,100.00,5273.50
126.72,82309,150.70,15.07,682.62,1114.16,0.00,5279.17
127.22,82309,140.60,14.06,682.91,1114.16,100.00,5263.59
127.72,82309,131.10,13.11,688.55,1114.16,0.00,5257.39
128.23,82309,145.90,14.59,693.05,1114.16,99.90,5259.02
128.73,82309,142.10,14.21,693.70,1114.16,0.00,5259.36
129.23,82309,153.30,15.33,697.58,1114.16,99.90,5245.02
129.73,82309,126.90,12.69,689.12,1114.16,100.00,5245.02
130.23,82309,132.30,13.23,687.75,1114.16,100.00,5239.27
130.74,82309,141.30,14.13,521.98,1114.16,0.00,5239.27
131.24,82309,0.20,0.02,522.03,1114.16,88.50,4440.19
131.75,82309,107.60,10.76,797.92,1114.16,0.00,4440.19
132.25,82309,114.90,11.49,796.72,1114.16,95.60,5242.94
132.76,82309,119.40,11.94,801.64,1114.16,0.00,5258.56
133.26,82309,138.90,13.89,774.33,1114.16,100.00,5259.69
133.76,82309,146.40,14.64,780.27,1114.16,0.00,5259.69
134.27,82309,131.30,13.13,782.52,1114.16,99.70,5261.41
134.77,82309,149.50,14.95,785.95,1114.16,0.00,5261.41
135.28,82309,148.40,14.84,793.12,1114.16,100.00,5278.27
135.79,82309,138.40,13.84,798.33,1114.16,0.00,5278.27
136.29,82309,150.80,15.08,806.50,1114.16,100.00,5272.66
136.79,82309,137.60,13.76,800.17,1114.16,0.00,5272.66
137.30,82309,153.60,15.36,813.08,1114.16,100.00,5286.44
137.80,82309,126.90,12.69,813.53,1114.16,0.00,5286.44
138.31,82309,152.70,15.27,819.75,1114.16,99.90,5287.34
138.82,82309,151.20,15.12,822.66,1114.16,0.00,5267.03
139.32,82309,151.70,15.17,820.25,1114.16,99.90,5264.78
139.82,82309,156.80,15.68,822.00,1114.16,0.00,5264.78
140.33,82309,150.10,15.01,822.94,1114.16,99.90,5271.97
140.83,82309,149.00,14.90,823.36,1114.16,0.00,5276.92
141.34,82309,154.60,15.46,828.83,1114.16,99.90,5271.17
141.84,82309,156.20,15.62,826.56,1114.16,100.00,5266.81
142.34,82309,153.70,15.37,824.23,1114.16,99.80,5257.27
142.85,82309,193.20,19.32,823.95,1114.16,0.00,5257.27
143.35,82309,95.20,9.52,644.70,1114.16,91.90,4262.53
143.86,82309,173.10,17.31,799.03,1114.16,0.00,5249.81
144.36,82309,156.20,15.62,812.88,1114.16,82.50,5245.50
144.87,82309,140.60,14.06,820.27,1114.16,0.00,5245.50
145.37,82309,147.40,14.74,827.42,1114.16,100.00,5252.34
145.88,82309,158.90,15.89,827.38,1114.16,0.00,5252.34
146.39,82309,150.10,15.01,816.67,1114.16,99.90,5258.64
146.89,82309,144.20,14.42,808.42,1114.16,0.00,5258.64
147.39,82309,167.70,16.77,804.34,1114.16,99.90,5280.22
147.90,82309,168.80,16.88,812.86,1114.16,99.70,5280.22
148.40,82309,159.30,15.93,787.83,1114.16,100.00,5276.58
148.91,82309,159.20,15.92,792.97,1114.16,0.00,5276.58
149.41,82309,158.80,15.88,805.98,1114.16,100.00,5266.17
149.92,82309,178.30,17.83,828.97,1114.16,0.00,5266.17
150.42,82309,158.30,15.83,837.52,1114.16,99.70,5246.41
150.93,82309,156.00,15.60,844.92,1114.16,100.00,5246.41
151.43,82309,169.10,16.91,848.28,1114.16,99.80,5265.08
151.94,82309,163.50,16.35,848.64,1114.16,0.00,5265.08
152.45,82309,160.40,16.04,849.47,1114.16,100.00,5254.83
152.95,82309,157.70,15.77,854.78,1114.16,0.00,5243.62
153.46,82309,156.90,15.69,853.95,1114.16,100.00,5251.73
153.96,82309,162.60,16.26,860.61,1114.16,99.70,5251.73
154.46,82309,54.10,5.41,681.84,1114.16,99.70,4717.88
154.97,82309,103.30,10.33,851.80,1114.16,0.00,4717.88
155.47,82309,148.60,14.86,808.50,1114.16,84.40,5246.98
155.97,82309,150.70,15.07,808.58,1114.16,99.60,5246.98
156.48,82309,159.10,15.91,813.48,1114.16,100.00,5241.09
156.98,82309,146.90,14.69,817.05,1114.16,100.00,5241.09
157.49,82309,169.10,16.91,818.80,1114.16,99.90,5241.27
157.99,82309,176.40,17.64,823.58,1114.16,99.60,5241.27
158.50,82309,162.00,16.20,825.08,1114.16,99.90,5256.08
159.00,82309,158.80,15.88,824.73,1114.16,100.00,5256.08
159.51,82309,160.60,16.06,818.23,1114.16,100.00,5241.33
160.01,82309,161.10,16.11,823.22,1114.16,0.00,5241.33
160.52,82309,152.10,15.21,804.08,1114.16,100.00,5242.17
161.02,82309,152.40,15.24,800.97,1114.16,100.00,5242.17
161.52,82309,160.90,16.09,808.22,1114.16,100.00,5246.91
162.03,82309,163.70,16.37,811.67,1114.16,0.00,5246.91
162.53,82309,154.80,15.48,816.92,1114.16,99.80,5248.78
163.04,82309,166.40,16.64,818.38,1114.16,0.00,5248.78
163.54,82309,167.60,16.76,822.16,1114.16,100.00,5239.33
164.04,82309,154.50,15.45,820.84,1114.16,0.00,5239.33
164.55,82309,165.80,16.58,820.72,1114.16,99.80,5225.36
165.06,82309,165.50,16.55,824.58,1114.16,0.00,5225.36
165.56,82309,115.90,11.59,651.50,1114.16,99.50,4754.48
166.07,82309,0.20,0.02,651.52,1114.16,0.00,4419.94
166.57,82309,81.40,8.14,810.64,1114.16,81.70,5268.64
167.08,82309,163.60,16.36,809.42,1114.16,100.00,5268.64
167.58,82309,142.40,14.24,807.02,1114.16,100.00,5259.64
168.09,82309,158.80,15.88,794.12,1114.16,100.00,5259.64
168.59,82309,158.60,15.86,800.84,1114.16,100.00,5258.38
169.10,82309,164.70,16.47,805.31,1114.16,0.00,5251.50
169.61,82309,160.70,16.07,810.27,1114.16,100.00,5246.20
170.11,82309,166.40,16.64,815.80,1114.16,0.00,5246.20
170.61,82309,151.40,15.14,822.73,1114.16,100.00,5255.58
171.12,82309,157.60,15.76,816.98,1114.16,100.00,5255.58
171.62,82309,157.40,15.74,813.30,1114.16,100.00,5246.97
172.13,82309,150.20,15.02,820.12,1114.16,0.00,5246.97
172.63,82309,164.60,16.46,812.39,1114.16,100.00,5238.97
173.14,82309,161.00,16.10,826.08,1114.16,0.00,5252.08
173.64,82309,164.50,16.45,814.42,1114.16,99.60,5251.20
174.15,82309,169.60,16.96,806.16,1114.16,100.00,5251.20
174.65,82309,145.70,14.57,774.44,1114.16,99.70,5298.09
175.16,82309,139.20,13.92,772.88,1114.16,0.00,5266.55
175.66,82309,156.80,15.68,776.64,1114.16,99.90,5274.25
176.17,82309,154.90,15.49,785.50,1114.16,0.00,5259.56
176.67,82309,169.70,16.97,784.28,1114.16,99.90,5088.20
177.18,82309,189.00,18.90,607.73,1114.16,100.00,5088.20
177.68,82309,0.20,0.02,607.73,1114.16,64.50,4421.31
178.19,82309,0.70,0.07,607.75,1114.16,0.00,4421.31
178.69,82309,0.80,0.08,607.77,1114.16,13.50,4446.28
179.19,82309,0.40,0.04,607.77,1114.16,0.00,4446.28
179.70,82309,0.60,0.06,607.78,1114.16,18.10,4520.23
180.20,82309,0.30,0.03,607.78,1114.16,17.70,4520.23
180.70,82309,0.30,0.03,607.78,1114.16,19.10,4573.72
181.21,82309,0.50,0.05,607.78,1114.16,0.00,4570.78
181.71,82309,0.60,0.06,607.80,1114.16,22.70,4576.00
182.22,82309,0.70,0.07,607.80,1114.16,0.00,4580.19
182.72,82309,0.30,0.03,607.80,1114.16,20.20,4595.70
183.23,82309,0.20,0.02,607.80,1114.16,0.00,4595.70
183.73,82309,0.40,0.04,607.80,1114.16,18.50,4706.95
184.24,82309,0.80,0.08,607.80,1114.16,13.50,4706.95
184.74,82309,0.50,0.05,607.80,1114.16,18.50,4712.75
185.24,82309,0.40,0.04,607.80,1114.16,22.50,4712.75
185.75,82309,0.40,0.04,607.80,1114.16,20.30,4753.88
186.25,82309,0.60,0.06,607.80,1114.16,0.00,4753.88
186.76,82309,0.60,0.06,607.80,1114.16,17.70,4664.41
187.26,82309,76.90,7.69,726.22,1114.16,0.00,4664.41
187.76,82309,157.30,15.73,735.77,1114.16,84.00,5332.20
188.26,82309,143.20,14.32,738.52,1114.16,100.00,5310.23
188.77,82309,146.00,14.60,760.00,1114.16,100.00,5337.36
189.27,82309,147.30,14.73,771.83,1114.16,100.00,5337.36
189.78,82309,145.20,14.52,782.36,1114.16,100.00,5310.06
190.28,82309,162.60,16.26,790.03,1114.16,0.00,5254.17
190.79,82309,152.50,15.25,797.20,1114.16,99.90,5291.22
191.29,82309,152.90,15.29,801.36,1114.16,0.00,5291.22
191.80,82309,154.30,15.43,808.28,1114.16,99.70,5270.30
192.31,82309,157.00,15.70,807.03,1114.16,0.00,5275.00
192.81,82309,147.00,14.70,807.11,1114.16,99.90,5289.98
193.31,82309,160.00,16.00,820.70,1114.16,0.00,5289.98
193.82,82309,147.80,14.78,822.48,1114.16,99.80,5294.06
194.32,82309,154.40,15.44,822.31,1114.16,0.00,5294.06
194.83,82309,167.10,16.71,824.48,1114.16,99.80,5286.02
195.33,82309,156.80,15.68,828.38,1114.16,100.00,5298.53
195.83,82309,153.50,15.35,826.05,1114.16,100.00,5306.59
196.34,82309,160.80,16.08,828.58,1114.16,0.00,5306.59
196.84,82309,162.00,16.20,829.73,1114.16,100.00,5294.11
197.34,82309,150.20,15.02,830.67,1114.16,100.00,5294.11
197.85,82309,171.10,17.11,833.02,1114.16,99.70,5297.66
198.35,82309,99.90,9.99,654.16,1114.16,99.60,5297.66
198.86,82309,20.60,2.06,802.91,1114.16,68.30,5319.75
199.36,82309,179.30,17.93,773.98,1114.16,0.00,5322.97
199.86,82309,142.90,14.29,751.52,1114.16,99.70,5336.44
200.37,82309,156.40,15.64,754.41,1114.16,100.00,5325.77
200.88,82309,156.30,15.63,768.25,1114.16,99.70,5337.70
201.38,82309,162.90,16.29,778.75,1114.16,0.00,5334.08
201.89,82309,152.10,15.21,793.22,1114.16,100.00,5338.75
202.39,82309,163.40,16.34,797.47,1114.16,0.00,5338.75
202.90,82309,147.10,14.71,798.58,1114.16,99.90,5320.14
203.40,82309,161.60,16.16,809.09,1114.16,100.00,5324.81
203.90,82309,159.70,15.97,811.95,1114.16,99.60,5315.08
204.41,82309,150.70,15.07,813.72,1114.16,0.00,5275.56
204.91,82309,162.30,16.23,804.72,1114.16,99.90,5256.78
205.42,82309,156.10,15.61,805.56,1114.16,0.00,5256.78
205.92,82309,156.70,15.67,803.78,1114.16,99.60,5261.23
206.43,82309,145.80,14.58,812.73,1114.16,0.00,5261.23
206.93,82309,163.70,16.37,768.14,1114.16,99.80,5258.78
207.44,82309,160.60,16.06,772.09,1114.16,0.00,5258.78
207.95,82309,164.40,16.44,775.23,1114.16,100.00,5273.97
208.45,82309,157.20,15.72,759.97,1114.16,0.00,5273.97
208.95,82309,152.10,15.21,727.97,1114.16,99.80,5268.61
209.46,82309,166.20,16.62,728.39,1114.16,0.00,5131.30
209.96,82309,112.10,11.21,563.78,1114.16,84.30,4319.05
210.46,82309,130.20,13.02,817.55,1114.16,78.60,4319.05
210.97,82309,156.50,15.65,824.80,1114.16,99.70,5284.17
211.47,82309,147.70,14.77,818.98,1114.16,0.00,5303.36
