t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
49.48,82636,158.20,15.82,807.98,1089.52,99.90,5321.83
49.99,82636,153.30,15.33,808.67,1089.52,100.00,5309.95
50.49,82636,157.40,15.74,810.44,1089.52,100.00,5311.48
51.00,82636,159.70,15.97,816.25,1089.52,99.60,5308.42
51.50,82636,143.70,14.37,820.80,1089.52,100.00,5315.45
52.01,82636,173.60,17.36,822.16,1089.52,100.00,4978.34
52.51,82636,244.10,24.41,832.62,1089.52,97.10,4830.16
53.01,82636,52.20,5.22,828.41,1089.52,60.00,4667.41
53.52,82636,147.90,14.79,833.95,1089.52,85.40,5284.28
54.02,82636,144.50,14.45,834.91,1089.52,100.00,5255.33
54.53,82636,147.00,14.70,826.94,1089.52,100.00,5280.67
55.03,82636,162.80,16.28,826.30,1089.52,100.00,5293.77
55.53,82636,155.70,15.57,830.73,1089.52,99.90,5301.73
56.04,82636,158.00,15.80,830.94,1089.52,100.00,5281.78
56.54,82636,152.10,15.21,832.12,1089.52,100.00,5285.66
57.05,82636,155.10,15.51,831.72,1089.52,100.00,5275.64
57.55,82636,159.10,15.91,830.28,1089.52,100.00,5281.81
58.06,82636,146.30,14.63,827.56,1089.52,100.00,5284.30
58.56,82636,149.30,14.93,823.28,1089.52,100.00,5274.72
59.06,82636,115.50,11.55,796.17,1089.52,99.50,5311.44
59.57,82636,127.80,12.78,797.45,1089.52,99.90,5321.78
60.07,82636,134.00,13.40,805.58,1089.52,100.00,5326.33
60.58,82636,141.10,14.11,811.62,1089.52,100.00,5338.86
61.08,82636,145.20,14.52,816.84,1089.52,100.00,5293.17
61.58,82636,130.40,13.04,824.73,1089.52,99.90,5297.16
62.09,82636,144.30,14.43,830.06,1089.52,99.20,5272.36
62.59,82636,147.70,14.77,836.31,1089.52,100.00,5272.05
63.10,82636,126.30,12.63,835.94,1089.52,100.00,5284.09
63.60,82636,137.80,13.78,835.89,1089.52,100.00,5282.75
64.10,82636,189.00,18.90,836.77,1089.52,98.20,4763.72
64.61,82636,175.70,17.57,666.19,1089.52,57.90,4512.61
65.11,82636,92.30,9.23,808.45,1089.52,89.60,5262.05
65.61,82636,148.20,14.82,819.34,1089.52,99.90,5265.16
66.12,82636,118.30,11.83,820.58,1089.52,100.00,5275.89
66.62,82636,150.20,15.02,827.38,1089.52,100.00,5275.00
67.13,82636,131.90,13.19,823.77,1089.52,100.00,5274.23
67.63,82636,134.80,13.48,819.27,1089.52,99.70,5274.08
68.14,82636,133.10,13.31,807.58,1089.52,100.00,5269.14
68.64,82636,150.40,15.04,809.42,1089.52,100.00,5281.12
69.14,82636,126.50,12.65,800.14,1089.52,100.00,5283.72
69.65,82636,143.00,14.30,815.72,1089.52,100.00,5273.02
70.15,82636,135.20,13.52,819.75,1089.52,100.00,5285.73
70.66,82636,152.90,15.29,817.08,1089.52,100.00,5289.69
71.16,82636,128.00,12.80,809.36,1089.52,100.00,5276.64
71.67,82636,140.20,14.02,808.39,1089.52,100.00,5248.22
72.17,82636,153.60,15.36,813.48,1089.52,99.60,5260.58
72.68,82636,141.70,14.17,818.81,1089.52,100.00,5252.11
73.18,82636,133.40,13.34,808.91,1089.52,100.00,5247.88
73.69,82636,126.80,12.68,712.23,1089.52,99.60,5244.45
74.20,82636,142.20,14.22,693.78,1089.52,100.00,5261.25
74.71,82636,141.40,14.14,677.75,1089.52,99.70,5260.95
75.21,82636,132.30,13.23,637.00,1089.52,100.00,5248.17
75.71,82636,132.10,13.21,640.98,1089.52,100.00,5260.12
76.22,82636,151.70,15.17,643.80,1089.52,100.00,5254.23
76.72,82636,139.90,13.99,643.83,1089.52,99.80,5083.75
77.23,82636,240.50,24.05,478.50,1089.52,96.40,4763.02
77.73,82636,35.10,3.51,793.58,1089.52,75.50,5272.67
78.23,82636,162.30,16.23,783.67,1089.52,100.00,5258.17
78.74,82636,129.90,12.99,774.30,1089.52,100.00,5269.91
79.24,82636,139.10,13.91,783.08,1089.52,100.00,5276.61
79.75,82636,131.40,13.14,780.98,1089.52,100.00,5286.41
80.25,82636,150.20,15.02,787.17,1089.52,100.00,5276.20
80.75,82636,143.60,14.36,792.47,1089.52,99.60,5319.70
81.25,82636,136.30,13.63,795.88,1089.52,100.00,5310.34
81.76,82636,148.00,14.80,798.84,1089.52,100.00,5309.23
82.26,82636,137.70,13.77,796.66,1089.52,100.00,5302.73
82.77,82636,140.10,14.01,810.34,1089.52,100.00,5286.83
83.27,82636,138.10,13.81,812.94,1089.52,100.00,5287.50
83.78,82636,149.70,14.97,820.77,1089.52,100.00,5268.72
84.28,82636,141.80,14.18,818.20,1089.52,100.00,5270.67
84.79,82636,129.90,12.99,822.56,1089.52,100.00,5274.56
85.29,82636,143.00,14.30,825.00,1089.52,100.00,5274.86
85.80,82636,151.40,15.14,831.14,1089.52,100.00,5278.95
86.30,82636,152.10,15.21,832.02,1089.52,100.00,5257.39
86.81,82636,130.00,13.00,833.88,1089.52,99.90,5268.06
87.31,82636,152.00,15.20,837.56,1089.52,100.00,5250.94
87.82,82636,134.40,13.44,837.69,1089.52,99.90,5254.08
88.32,82636,145.70,14.57,837.81,1089.52,100.00,5245.02
88.83,82636,149.40,14.94,841.98,1089.52,100.00,5236.09
89.34,82636,139.00,13.90,843.58,1089.52,0.00,5239.27
89.84,82636,223.10,22.31,847.91,1089.52,97.20,4599.91
90.34,82636,73.40,7.34,832.91,1089.52,54.80,4440.19
90.85,82636,115.20,11.52,808.22,1089.52,94.30,5278.81
91.35,82636,156.90,15.69,764.69,1089.52,100.00,5258.56
91.86,82636,131.70,13.17,762.55,1089.52,100.00,5252.25
92.36,82636,143.90,14.39,778.84,1089.52,100.00,5259.69
92.87,82636,151.20,15.12,789.83,1089.52,99.70,5277.75
93.37,82636,140.00,14.00,794.66,1089.52,99.60,5261.41
93.88,82636,157.60,15.76,801.66,1089.52,100.00,5274.23
94.38,82636,144.20,14.42,803.48,1089.52,100.00,5278.27
94.88,82636,133.40,13.34,802.89,1089.52,100.00,5268.00
95.39,82636,136.10,13.61,806.70,1089.52,100.00,5272.66
95.89,82636,132.90,13.29,812.36,1089.52,100.00,5284.69
96.40,82636,128.70,12.87,813.16,1089.52,100.00,5286.44
96.90,82636,146.50,14.65,816.69,1089.52,99.90,5272.45
97.41,82636,134.10,13.41,819.09,1089.52,0.00,5267.03
97.91,82636,163.00,16.30,824.02,1089.52,99.90,5286.23
98.42,82636,148.30,14.83,823.53,1089.52,0.00,5264.78
98.92,82636,157.80,15.78,822.62,1089.52,99.90,5265.58
99.43,82636,154.70,15.47,826.28,1089.52,100.00,5276.92
99.93,82636,164.00,16.40,827.33,1089.52,99.90,5264.78
100.43,82636,147.20,14.72,828.56,1089.52,100.00,5266.81
100.94,82636,143.80,14.38,827.17,1089.52,99.80,5255.62
101.45,82636,170.40,17.04,828.62,1089.52,100.00,5257.27
101.95,82636,231.00,23.10,837.11,1089.52,98.10,4758.30
102.45,82636,68.70,6.87,822.58,1089.52,56.30,5307.12
102.96,82636,134.30,13.43,809.48,1089.52,78.20,5249.62
103.46,82636,150.20,15.02,814.03,1089.52,100.00,5245.50
103.97,82636,153.20,15.32,824.20,1089.52,100.00,5261.25
104.47,82636,155.70,15.57,825.11,1089.52,100.00,5252.34
104.97,82636,159.50,15.95,830.05,1089.52,99.90,5263.36
105.48,82636,144.20,14.42,828.00,1089.52,100.00,5258.64
105.98,82636,150.20,15.02,820.34,1089.52,99.90,5263.73
106.49,82636,148.70,14.87,806.39,1089.52,100.00,5280.22
106.99,82636,147.70,14.77,793.06,1089.52,99.80,5264.38
107.50,82636,158.20,15.82,799.84,1089.52,0.00,5276.58
108.00,82636,157.30,15.73,806.19,1089.52,100.00,5278.06
108.51,82636,151.90,15.19,796.34,1089.52,100.00,5266.17
109.01,82636,167.00,16.70,764.02,1089.52,100.00,5263.91
109.52,82636,141.30,14.13,753.48,1089.52,99.40,5246.41
110.02,82636,143.00,14.30,755.22,1089.52,100.00,5259.09
110.53,82636,158.10,15.81,751.78,1089.52,99.60,5265.08
111.03,82636,145.60,14.56,754.16,1089.52,100.00,5273.75
111.54,82636,149.00,14.90,742.58,1089.52,100.00,5261.98
112.04,82636,155.70,15.57,731.80,1089.52,100.00,5243.44
112.55,82636,154.30,15.43,735.52,1089.52,99.80,5251.73
113.05,82636,159.40,15.94,736.16,1089.52,99.80,4889.52
113.56,82636,200.40,20.04,561.11,1089.52,0.00,4717.88
114.06,82636,86.20,8.62,808.19,1089.52,80.30,5241.69
114.56,82636,150.10,15.01,811.56,1089.52,99.60,5246.98
115.06,82636,139.80,13.98,815.89,1089.52,100.00,5235.52
115.57,82636,149.20,14.92,802.41,1089.52,100.00,5241.09
116.07,82636,146.70,14.67,803.17,1089.52,99.80,5241.61
116.58,82636,154.80,15.48,812.45,1089.52,99.80,5241.27
117.08,82636,148.40,14.84,809.17,1089.52,100.00,5246.16
117.58,82636,156.70,15.67,818.70,1089.52,99.80,5256.08
118.09,82636,146.50,14.65,815.69,1089.52,100.00,5249.92
118.59,82636,148.50,14.85,810.80,1089.52,100.00,5241.33
119.10,82636,159.20,15.92,815.42,1089.52,100.00,5246.19
119.60,82636,158.00,15.80,819.00,1089.52,100.00,5242.17
120.11,82636,159.10,15.91,812.88,1089.52,100.00,5260.28
120.61,82636,162.00,16.20,815.75,1089.52,100.00,5246.91
121.11,82636,155.00,15.50,817.77,1089.52,99.70,5254.34
121.61,82636,157.00,15.70,823.08,1089.52,100.00,5248.78
122.11,82636,158.70,15.87,824.94,1089.52,100.00,5249.72
122.62,82636,166.40,16.64,824.62,1089.52,100.00,5239.33
123.12,82636,169.70,16.97,829.69,1089.52,99.80,5234.83
123.63,82636,156.70,15.67,833.80,1089.52,100.00,5225.36
124.14,82636,177.80,17.78,837.42,1089.52,99.60,5085.27
124.64,82636,251.20,25.12,842.09,1089.52,98.80,4787.27
125.15,82636,68.90,6.89,843.39,1089.52,75.60,5131.88
125.65,82636,136.00,13.60,824.11,1089.52,99.80,5268.64
126.16,82636,155.80,15.58,817.08,1089.52,100.00,5278.11
126.66,82636,162.10,16.21,818.81,1089.52,100.00,5259.64
127.17,82636,161.50,16.15,823.62,1089.52,100.00,5254.64
127.67,82636,169.30,16.93,826.00,1089.52,100.00,5251.50
128.18,82636,156.60,15.66,827.52,1089.52,100.00,5257.50
128.68,82636,161.00,16.10,824.17,1089.52,100.00,5246.20
129.19,82636,165.40,16.54,827.22,1089.52,100.00,5258.58
129.69,82636,154.40,15.44,814.34,1089.52,100.00,5255.58
130.20,82636,156.90,15.69,813.39,1089.52,100.00,5261.52
130.70,82636,160.70,16.07,812.72,1089.52,100.00,5246.97
131.21,82636,151.00,15.10,814.91,1089.52,100.00,5263.09
131.71,82636,160.10,16.01,815.66,1089.52,100.00,5252.08
132.21,82636,156.90,15.69,820.62,1089.52,99.70,5267.44
132.72,82636,164.20,16.42,828.59,1089.52,99.60,5251.20
133.22,82636,156.20,15.62,827.12,1089.52,99.80,5250.34
133.73,82636,143.50,14.35,822.66,1089.52,99.60,5289.58
134.23,82636,158.00,15.80,819.50,1089.52,99.90,5276.91
134.74,82636,151.30,15.13,817.20,1089.52,100.00,5252.08
135.24,82636,149.50,14.95,815.14,1089.52,100.00,5246.58
135.74,82636,192.50,19.25,823.95,1089.52,99.80,5088.20
136.25,82636,81.60,8.16,828.84,1089.52,85.10,4596.20
136.75,82636,0.10,0.01,828.84,1089.52,23.20,4421.31
137.26,82636,0.30,0.03,828.84,1089.52,13.10,4434.52
137.76,82636,0.30,0.03,828.84,1089.52,14.60,4446.28
138.27,82636,0.20,0.02,828.84,1089.52,18.10,4517.86
138.77,82636,0.20,0.02,828.84,1089.52,17.90,4520.23
139.28,82636,0.20,0.02,828.84,1089.52,17.80,4552.16
139.78,82636,0.20,0.02,828.84,1089.52,21.40,4570.78
140.29,82636,0.20,0.02,828.84,1089.52,23.00,4575.55
140.79,82636,0.20,0.02,828.84,1089.52,21.60,4580.19
141.30,82636,0.30,0.03,828.84,1089.52,19.90,4591.23
141.80,82636,0.20,0.02,828.84,1089.52,21.50,4595.70
142.31,82636,0.10,0.01,828.84,1089.52,18.10,4701.86
142.81,82636,0.20,0.02,828.84,1089.52,16.50,4706.95
143.31,82636,0.30,0.03,828.84,1089.52,18.60,4712.72
143.82,82636,0.20,0.02,828.84,1089.52,19.40,4712.75
144.32,82636,0.10,0.01,828.84,1089.52,21.00,4720.84
144.83,82636,0.20,0.02,828.84,1089.52,0.00,4753.88
145.33,82636,0.30,0.03,828.84,1089.52,17.50,4811.58
145.83,82636,3.70,0.37,643.03,1089.52,18.50,4664.41
146.34,82636,138.40,13.84,804.91,1089.52,78.10,5325.14
146.84,82636,148.00,14.80,814.48,1089.52,100.00,5310.23
147.35,82636,153.90,15.39,777.52,1089.52,100.00,5343.02
147.86,82636,134.20,13.42,758.80,1089.52,100.00,5337.36
148.36,82636,160.90,16.09,776.91,1089.52,100.00,5332.81
148.87,82636,136.30,13.63,768.61,1089.52,100.00,5287.91
149.37,82636,146.30,14.63,773.47,1089.52,99.90,5273.31
149.87,82636,148.40,14.84,770.78,1089.52,100.00,5291.22
150.37,82636,152.20,15.22,721.97,1089.52,99.60,5288.45
150.88,82636,146.90,14.69,704.53,1089.52,100.00,5275.00
151.38,82636,148.60,14.86,701.39,1089.52,99.90,5290.45
151.89,82636,151.70,15.17,688.45,1089.52,100.00,5289.98
152.39,82636,156.30,15.63,688.77,1089.52,99.80,5274.22
152.90,82636,169.40,16.94,676.19,1089.52,100.00,5294.06
153.40,82636,160.50,16.05,680.56,1089.52,99.90,5278.11
153.91,82636,164.60,16.46,682.70,1089.52,99.80,5297.05
154.41,82636,157.30,15.73,664.58,1089.52,100.00,5299.95
154.92,82636,148.30,14.83,644.20,1089.52,100.00,5306.59
155.42,82636,159.90,15.99,635.72,1089.52,100.00,5284.50
155.93,82636,150.60,15.06,636.30,1089.52,100.00,5294.11
156.43,82636,163.50,16.35,636.72,1089.52,99.80,5297.28
156.94,82636,186.90,18.69,638.69,1089.52,99.80,5297.66
157.44,82636,146.40,14.64,474.36,1089.52,65.40,4593.42
157.95,82636,116.90,11.69,792.30,1089.52,76.70,5322.88
158.45,82636,158.50,15.85,790.14,1089.52,99.60,5343.78
158.95,82636,150.70,15.07,759.25,1089.52,100.00,5327.23
159.45,82636,150.80,15.08,750.17,1089.52,99.80,5322.84
159.96,82636,157.90,15.79,762.62,1089.52,99.60,5323.06
160.46,82636,158.50,15.85,772.25,1089.52,100.00,5334.45
160.96,82636,162.30,16.23,786.06,1089.52,100.00,5338.75
161.47,82636,158.00,15.80,798.59,1089.52,100.00,5333.59
161.97,82636,170.30,17.03,802.64,1089.52,99.80,5321.00
162.48,82636,153.10,15.31,812.91,1089.52,100.00,5317.09
162.98,82636,149.70,14.97,812.44,1089.52,98.70,5292.56
163.48,82636,161.30,16.13,814.33,1089.52,99.90,5271.47
163.99,82636,163.60,16.36,821.00,1089.52,100.00,5256.78
164.50,82636,153.20,15.32,824.42,1089.52,99.60,5272.86
165.00,82636,158.50,15.85,825.48,1089.52,100.00,5261.23
165.50,82636,156.50,15.65,826.45,1089.52,99.70,5258.62
166.01,82636,156.50,15.65,827.61,1089.52,100.00,5258.78
166.51,82636,160.60,16.06,827.77,1089.52,100.00,5270.61
167.02,82636,153.30,15.33,822.98,1089.52,100.00,5273.97
167.52,82636,154.10,15.41,828.30,1089.52,99.80,5260.91
168.03,82636,156.40,15.64,836.20,1089.52,100.00,5272.08
168.53,82636,208.50,20.85,841.66,1089.52,99.00,4978.02
169.04,82636,63.50,6.35,838.83,1089.52,60.80,4319.05
169.54,82636,149.60,14.96,826.83,1089.52,99.60,5289.17
170.05,82636,150.20,15.02,827.08,1089.52,100.00,5292.17
170.55,82636,158.90,15.89,833.81,1089.52,99.90,5295.75
171.06,82636,156.10,15.61,837.88,1089.52,100.00,5284.70
171.56,82636,154.50,15.45,814.09,1089.52,100.00,5268.12
172.07,82636,142.70,14.27,807.97,1089.52,99.70,5297.84
172.57,82636,154.40,15.44,800.94,1089.52,99.70,5303.36
173.07,82636,163.50,16.35,802.41,1089.52,100.00,5289.91
173.58,82636,150.10,15.01,816.38,1089.52,100.00,5297.67
174.08,82636,164.10,16.41,826.22,1089.52,100.00,5299.25
174.59,82636,161.40,16.14,821.31,1089.52,100.00,5291.67
175.09,82636,114.30,11.43,802.42,1089.52,100.00,5349.11
175.61,82636,34.80,3.48,800.22,1089.52,100.00,5395.38
176.12,82636,150.70,15.07,805.25,1089.52,100.00,5382.83
176.63,82636,150.10,15.01,808.94,1089.52,99.60,5365.67
177.13,82636,154.20,15.42,816.53,1089.52,100.00,5365.69
177.64,82636,166.70,16.67,823.12,1089.52,99.60,5365.48
178.14,82636,175.20,17.52,824.84,1089.52,100.00,5378.34
178.65,82636,150.60,15.06,822.28,1089.52,100.00,5358.92
179.15,82636,153.00,15.30,825.62,1089.52,100.00,5370.72
179.65,82636,160.50,16.05,829.86,1089.52,99.40,5346.70
180.16,82636,164.90,16.49,830.47,1089.52,100.00,5358.16
180.66,82636,182.20,18.22,663.30,1089.52,95.40,4478.17
181.17,82636,63.60,6.36,738.56,1089.52,47.20,4712.25
181.67,82636,146.90,14.69,738.58,1089.52,84.80,4912.14
